PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Chuang, MY; Chen, CJ; Lin, MJJ",,,,"Chuang, Min-Yueh; Chen, Chih-Jou; Lin, Ming-Ji James",,,The impact of social capital on competitive advantage The mediating effects of collective learning and absorptive capacity,MANAGEMENT DECISION,,,,,,,,,,,,"Purpose - The purpose of this paper is to empirically examine the influence of social capital on competitive advantage through collective learning and absorptive capacity. Design/methodology/approach - The study carries out analyses based on structural equation modeling to measure the main constructs and test the hypothesized relationships among the variables. The primary statistical technique for assessing survey data collected from 358 Taiwan tenants is partial least squares analysis. Findings - Collective learning and absorptive capacity fully mediate the relationship between social capital and competitive advantage. Moreover, social capital has a significant influence on both collective learning and absorptive capacity. Practical implications - Tenant firms in industrial parks must develop effective management tactics for the nurturing of inter-firm relations to enhance collective learning and their absorptive capacity to acquire and exploit key strategic resources such as tacit and explicit knowledge. For specialized firms, close social interactions in specific contexts, mediated by collective learning and absorptive capacity to make up for their resource constraints, can heighten their competitive advantage. Originality/value - By demonstrating the impact of social capital on competitive advantage in the specific context of industrial parks, whose artificial environment encourages and promotes close social interactions among tenants, this paper overcomes previous and contradictory findings regarding the relationship between social capital and competitive advantage. A key contingent factor is the mediating role of collective learning and absorptive capacity.",,,,,,,,,,,,,,,,,0025-1747,1758-6070,,,,,2016,54,6,,,,,1443,1463,,10.1108/MD-11-2015-0485,,,,,,,WOS:000379829000010,,,,,
B,"Coleman, S; Kariv, D","Coleman, S; Kariv, D",,,"Coleman, Susan; Kariv, Dafna","Coleman, S; Kariv, D",,The Founding Team in the Social Venture,CREATING THE SOCIAL VENTURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-415-84410-9; 978-0-203-75456-6; 978-0-415-84409-3,,,,2016,,,,,,,164,186,,,,,,,,,WOS:000371822100009,,,,,
J,"Koo, DM",,,,"Koo, Dong-Mo",,,Impact of tie strength and experience on the effectiveness of online service recommendations,ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS,,,,,,,,,,,,"This study investigates the effects of tie strength between the two communicators, recommender experience, and their interactions on electronic word-of-mouth message credibility and purchase intentions, and the mediated moderation on intention. Prior research has rarely addressed the fact that the effect of tie strength moderated by recommender experience is mediated by the effect of message credibility on intention. The final sample comprised 302 students who participated in a 3 (tie strength: strong vs. weak vs. no tie) by 2 (experience: high vs. low) between-subject experiment. Multivariate analysis of covariance and bias-corrected bootstrapping analysis using the PROCESS macro were used to test the hypotheses. The results showed that tie strength and recommender experience positively affect message credibility and intentions. Further, recommender experience moderates the effect of tie strength on intentions, while the moderating effects on intention are mediated by message credibility. While prior research suggests that negative recommendations from people with strong ties affect message effectiveness, the results of the present study deviate from this and show that recommendations from weak ties are as persuasive as those from strong ties when the message is delivered by recommenders with experience. (C) 2015 Elsevier B.V. All rights reserved.",,,,,"Koo, Dong-Mo/0000-0003-2864-6228",,,,,,,,,,,,1567-4223,1873-7846,,,,JAN-FEB,2016,15,,,,,,38,51,,10.1016/j.elerap.2015.12.002,,,,,,,WOS:000370186800004,,,,,
J,"Ozdemir, SZ; Moran, P; Zhong, X; Bliemel, MJ",,,,"Ozdemir, Salih Zeki; Moran, Peter; Zhong, Xing; Bliemel, Martin J.",,,"Reaching and Acquiring Valuable Resources: The Entrepreneur's Use of Brokerage, Cohesion, and Embeddedness",ENTREPRENEURSHIP THEORY AND PRACTICE,,,,,,,,,,,,"Entrepreneurs have two key aims in managing their ego-networks: extending reach to valuable resources and facilitating resource acquisition. This study provides a synthesis of the brokerage, cohesion, and embeddedness literatures to develop and present a multilevel theoretical framework and analytical model that treat both aims jointly. It makes three contributions. First, it highlights a trade-off that entrepreneurs face in allocating their available networking time and energy while pursuing these two aims. Second, it explores the central role of two types of embeddednessrelational and structuralin resolving this trade-off. Third, it helps entrepreneurs decide when to embed a particular dyadic connection relationally or structurally. We show that entrepreneurs can better balance their dual aim by structurally embedding some ties rather than trying to relationally embed all. The resultant network is one that meshes characteristics of brokerage and cohesive ego-network structures.",,,,"Bliemel, Martin J/A-9963-2016","Bliemel, Martin J/0000-0002-5160-0888",,,,,,,,,,,,1042-2587,1540-6520,,,,JAN,2016,40,1,,,,,49,79,,10.1111/etap.12103,,,,,,,WOS:000368943800004,,,,,
J,"Chen, XR; Zhou, LN; Wan, DF",,,,"Chen, Xiangru; Zhou, Lina; Wan, Difang",,,Group social capital and lending outcomes in the financial credit market: An empirical study of online peer-to-peer lending,ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS,,,,,,,,,,,,"We studied the relationship between individuals' group social capital and their lending outcomes in the online peer-to-peer financial credit market, where individual lenders make direct unsecured microloans to other individual borrowers. Despite its ability to facilitate economic exchange, social capital as public goods may also cause free-rider problems, particularly in an online environment. Based on the analyses of transaction data collected from one of the largest online peer-to-peer lending platform in the U.S., we found that the borrower's general group social capital (i.e., group membership) and relational social capital (i.e., group credibility and verifiability, and group trust) yielded inconsistent effects, and the borrower's structural social capital (i.e., group inclusiveness) had a negative impact on, his/her funding and repayment performance. We discuss the implications of our findings for reconciling two major but conflicting theoretical views of social capital and for improving institutional mechanism design in a decentralized online financial credit market. (C) 2015 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,1567-4223,1873-7846,,,,JAN-FEB,2016,15,,,,,,1,13,,10.1016/j.elerap.2015.11.003,,,,,,,WOS:000370186800001,,,,,
B,"Kazemargi, N",,"Grant, KA; Wise, S",,"Kazemargi, Niloofar",,,Supply Network in Open Innovation From Perspective of Social Network,PROCEEDINGS OF THE 4TH INTERNATIONAL CONFERENCE ON INNOVATION AND ENTREPRENEURSHIP (ICIE 2016),,,,,4th International Conference on Innovation and Entrepreneurship (ICIE),"APR 28-29, 2016","Ryerson Univ, Ted Rogers Sch Management, Toronto, CANADA",,"Ryerson Univ, Ted Rogers Sch Management",,,"Purpose - As the locus of knowledge has been extended beyond firms' boundaries, firms need to search outside for new knowledge to sustain their competitive advantages. The purpose of this study is to examine how a firm can manage and govern supply ties to access new knowledge, from the perspective of social network. We examine the role of interorganizational interactions and network structure in enhancing knowledge flow in inbound open innovation with suppliers. Design/methodology/approach - First, A systematic literature review methodology was adopted. The research design, given that the study of open innovation is still at a nascent stage, consists of an exploratory case study to provide an in- depth analysis. We adopt semi- structured interviews to examine the role of social network in knowledge flow in supply network. Findings - The findings of this paper add to the understanding of the role of inter- organizational interaction and network structure in enhancing knowledge transfer in open innovation practices. We propose that the implementation of open innovation with suppliers requires specific supply networks based on the interactions between buyer and suppliers. Building from the SLR, we extend the idea of tie strength by Granovetter (1973), and introduce two forms of strong ties; "" vital strong ties"" and "" overembedded strong ties"", and two forms of weak ties; "" potential weak ties"" and "" infant weak ties"". We propose how overembeddedness and future interaction influence governance modes. Research limitations/implications - Although the main contribution of this paper is in extending the body of literature in open innovation research by looking at social network theories, the current propositions have to be validated by empirical analysis. A qualitative case study is currently in progress. Therefore, we cannot go forward until the results of this case study allow a general contribution to be made and increase the validity of results. Practical implications - First, the paper suggests how social network theory can enhance inflow of knowledge from suppliers in open innovation projects. Second, we extend inter- organizational relationships by adding vital strong and potential weak ties. This classification allows us to examine effective governance modes even at the early stage of innovation. We propose that the expectation of future business with weak ties constrains opportunistic behavior of suppliers and affects knowledge flow positively in open innovation. As for potential strong ties, they should not be excluded from open innovation projects since they can provide valuable knowledge to speed up the innovation process. Our argument also encourages practitioners to actively and dynamically make and maintain networks with suppliers in order to gain access to new knowledge. Originality/value - This study marks one of the first attempts to explain the role of structural and relational dimensions of social network in different inbound open innovation approaches with suppliers. Additionally, this study is also the first to extend the literature on strong and weak ties.",,,,,,,,,,,,,,,,,,,978-1-910810-87-3,,,,2016,,,,,,,325,334,,,,,,,,,WOS:000391680700039,,,,,
J,"Desta, I; Tedla, A; Zerom, D",,,,"Desta, Isaac; Tedla, Abel; Zerom, Dawit",,,ENTREPRENEURIAL NETWORKS AND GROWTH IN FEMALEOWNED BUSINESSES: EVIDENCE FROM SMALL AND MEDIUM SCALE ENTERPRISES IN ERITREA,JOURNAL OF DEVELOPMENTAL ENTREPRENEURSHIP,,,,,,,,,,,,This study examines the role of entrepreneurial network strength (strong vs. weak ties) on growth of female-owned businesses. Primary data were collected from 356 small-and medium-scale enterprises (SMEs) located in four of the six administrative regions of Eritrea. Our main finding indicates that weak entrepreneurial networks composed of cooperatives and business firms have the strongest positive relationship with growth.,,,,,,,,,,,,,,,,,1084-9467,1793-706X,,,,DEC,2015,20,4,,,,,,,1550022,10.1142/S1084946715500223,,,,,,,WOS:000216472800003,,,,,
J,"Roberts, N",,,,"Roberts, Nicholas",,,"Absorptive capacity, organizational antecedents, and environmental dynamism",JOURNAL OF BUSINESS RESEARCH,,,,,,,,,,,,"I examine organizational antecedents to absorptive capacity. Specifically, I identify and empirically test how the interaction between data integration and connectedness affects absorptive capacity. I also integrate the role of the environment in my research model by determining whether the link between these organizational capabilities and absorptive capacity varies across different levels of environmental dynamism.! test my model with data collected from 178 high-tech firms. The results show that data integration and connectedness jointly influence absorptive capacity; however, connectedness does not contribute to absorptive capacity above and beyond data integration for firms competing in dynamic environments. This study has implications for research and practice on absorptive capacity and organizational learning. (C) 2015 Elsevier Inc. All rights reserved.",,,,,,,,,,,,,,,,,0148-2963,1873-7978,,,,NOV,2015,68,11,,,,,2426,2433,,10.1016/j.jbusres.2015.02.019,,,,,,,WOS:000362138900030,,,,,
J,"Korsgaard, S; Ferguson, R; Gaddefors, J",,,,"Korsgaard, Steffen; Ferguson, Richard; Gaddefors, Johan",,,The best of both worlds: how rural entrepreneurs use placial embeddedness and strategic networks to create opportunities,ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT,,,,,,,,,,,,"Entrepreneurial activities are strongly influenced by the context in which they occur. It is therefore imperative to understand how different contexts enable entrepreneurs to create opportunities. In this paper, we focus on the spatial context of rural entrepreneurs and explore how the rural context impacts on their opportunity creation. Based on a multiple case study, we find that rural entrepreneurs mix what we refer to as placial embeddedness - an intimate knowledge of and concern for the place - with strategically built non-local networks, i.e. the best of two worlds. Notably, the entrepreneurs seek to exhaust the localized resource base before seeking out non-local resources. Our findings thus contribute to our understanding of entrepreneurship in context and challenge future research to explore how different forms of contexts are bridged in different settings to create varieties of entrepreneurial activities.",,,,,"Korsgaard, Steffen/0000-0001-7396-0975",,,,,,,,,,,,0898-5626,1464-5114,,,,20-Oct,2015,27,10-Sep,,,,,574,598,,10.1080/08985626.2015.1085100,,,,,,,WOS:000367806800003,,,,,
J,"Karayanni, DA",,,,"Karayanni, Despina A.",,,"A Model of Interorganizational Networking Antecedents, Consequences and Business Performance",JOURNAL OF BUSINESS-TO-BUSINESS MARKETING,,,,,,,,,,,,"Purpose: This quantitative study intended to examine the communication interactions that develop within a business network among various actors (i.e., customers, providers, cooperators, etc.), together with their effects upon business networking and performance. To these ends, we developed a conceptual model of dyadic marketing-oriented and network-oriented communication exchanges (i.e., interorganizational antecedents), interorganizational networking consequences, and business performance. Specifically, interorganizational networking consequences were examined in terms of tactical and strategic cooperation, whereas business performance was examined in terms of adaptability, productivity and efficiency.Methodology/approach: To set the hypotheses of the study we delved into the wide stream of marketing literature pertaining to interorganizational networks and business-to-business relationships, and specifically to the marketing orientation theory, the social network theory, and the IMP approach. These research hypotheses were tested using advanced statistical analysis and causal modeling. The research sample comprised 1,000 business-to-business international companies, which were mostly U.S., and European and were randomly selected from the yahoo.com business-to-business companies' subdirectory. The data collection involved a two-wave e-mail survey, in which the quantitative research instrument was emailed to the respective marketing directors' personal accounts. Totally 249 high ranking marketing executives responded, thus yielding a 24.9% response rate. The selected data were, then, subjected to rigorous advanced statistical analysis of structural equation modeling, using the AMOS21 statistical package, to test reliability and stability of selected measures and validity of the research model, as a whole.Findings: Overall, the research findings provided sufficient evidence that the proposed model was robust. Moreover, the findings supported that communication exchanges that deploy within a wide array of participants (i.e., within a network of organizational members, customers, partners, and other interacting partners within a market), may have stronger explanatory powers upon a company's networking effects and business performance, than communication exchanges that evolve merely at a dyadic company-customer level.Originality/value/contribution: This research is original; that is, it deals with empirical, quantitative data and makes an attempt to combine marketing concepts mainly from 3 marketing streams studying the long-term business-to-business relationships. Our approach is based on existing marketing literature, suggesting that networks, apart from being embedded in previous relationships and interactions, they may also be based on more loosely coupling between organizations. Thus, we use the IMP approach to formulate the measures of our study; however, we don't discriminate between strong and weak ties in relationship bonding. In this research we focus on specific communication behaviors that may nurture interorganizational networking and look for effects upon cooperation and business performance. The research findings imply that marketing executives would worthwhile expand their communication exchanges beyond their narrow customers', or providers' network, to the wider array of trustworthy business circle, as such a behavior may largely favor their companies' adaptability to environmental changes, flourish innovation, and lead to synergies in efficiency and productivity gains.",,,,,,,,,,,,,,,,,1051-712X,1547-0628,,,,2-Oct,2015,22,4,,,,,293,312,,10.1080/1051712X.2015.1115702,,,,,,,WOS:000366746200003,,,,,
J,"Sullivan, DM",,,,"Sullivan, Diane M.",,,ARE ENTREPRENEURS' NETWORKS DYNAMIC? A REPLICATION STUDY TESTING CHANGES IN ENTREPRENEURS' NETWORKS DURING NEW VENTURE DEVELOPMENT,JOURNAL OF DEVELOPMENTAL ENTREPRENEURSHIP,,,,,,,,,,,,"Entrepreneurs' networks are important for resource acquisition during early venturing. Interestingly, resource needs rapidly change during early venture development, which may necessitate a change in entrepreneurs' networks. This study examines how the size of an early-stage entrepreneur's network affects the subsequent structural (e.g., size) and content (e.g., knowledge diversity) character of their network. Additionally, how the strength of an early-stage entrepreneur's network ties affects the subsequent structural (e.g., size and tie strength) and content (e.g., knowledge diversity) character of their network is explored. Data from the PSED-I were used to analyze the relationships. Results suggest the relationship between network size at time one and network size at time two is positive. Results further suggest a negative relationship between the number of weak ties at time one and the number of strong ties at time two. In addition, a positive relationship was found between network size at time one and network knowledge diversity at time two. Overall, this study contributes by providing a replication of results from recent work examining dynamics of entrepreneurs' networks and it extends research on the topic by testing proposals utilizing panel data and through integrating novel theoretical perspectives.",,,,,,,,,,,,,,,,,1084-9467,1793-706X,,,,SEP,2015,20,3,,,,,,,1550016,10.1142/S1084946715500168,,,,,,,WOS:000216472000004,,,,,
J,"Kunz, W; Seshadri, S",,,,"Kunz, Werner; Seshadri, Sukanya",,,From virtual travelers to real friends: Relationship-building insights from an online travel community,JOURNAL OF BUSINESS RESEARCH,,,,,2012 Global Marketing Conference,"JUL 19-22, 2012","Seoul, NORTH KOREA",,,,,"The growing trend of online travel communities connects travelers worldwide. This study addresses whether or not these relationships lead to offline interactions. The theoretical framework reflects cue utilization theory, social balance theory, and uncertainty reduction theory. A field experiment examines responses from 293 travel community members. Results show individual reputation, online communication, and perceived similarity among travelers play significant roles in offline relationships. Trust and sympathy among community members mediate this decision process. Study results offer several managerial implications and highlight the importance of vivid and complete participation profile in social media. Moreover, finding the right tone for effective communication in online communities is critical. Published by Elsevier Inc.",,,,,,,,,,,,,,,,,0148-2963,1873-7978,,,,SEP,2015,68,9,,,,,1822,1828,,10.1016/j.jbusres.2015.01.009,,,,,,,WOS:000357906100002,,,,,
J,"Cross, R; Ernst, C; Assimakopoulos, D; Ranta, D",,,,"Cross, Rob; Ernst, Chris; Assimakopoulos, Dimitris; Ranta, Daniel",,,Investing in boundary-spanning collaboration to drive efficiency and innovation,ORGANIZATIONAL DYNAMICS,,,,,,,,,,,,,,,,"Assimakopoulos, Dimitris/Q-6734-2019","Assimakopoulos, Dimitris/0000-0002-9441-4145",,,,,,,,,,,,0090-2616,1873-3530,,,,JUL-SEP,2015,44,3,,,,,204,216,,10.1016/j.orgdyn.2015.05.006,,,,,,,WOS:000362136600006,,,,,
J,"Haas, MR; Criscuolo, P; George, G",,,,"Haas, Martine R.; Criscuolo, Paola; George, Gerard",,,WHICH PROBLEMS TO SOLVE? ONLINE KNOWLEDGE SHARING AND ATTENTION ALLOCATION IN ORGANIZATIONS,ACADEMY OF MANAGEMENT JOURNAL,,,,,,,,,,,,"Why do individuals allocate attention to specific problems in organizations? Viewing online knowledge sharing as a matching process between knowledge providers and problems, we examine attention allocation in the context of an online community within which knowledge providers respond to problems posted by other organization members. We argue that knowledge providers are more likely to allocate attention to solving problems that more closely match their expertise, but that decisions to allocate attention are also influenced by problem characteristics such as length, breadth, and novelty, as well as by problem crowding. Analyzing 1,251 realized matches and 12,510 nonrealized matches among knowledge providers and problems posted over a 32-month period on an online discussion forum within a global engineering firm, we find evidence to support our claim that attention allocation is driven by the features of a particular provider-problem match, thereby shifting the discourse from knowledge provider-seeker relationships to knowledge provider-problem matches. The implications for theories of knowledge sharing, matching processes, and managerial attention are discussed.",,,,"GEORGE, Gerard/J-4061-2012","GEORGE, Gerard/0000-0002-6963-5085",,,,,,,,,,,,0001-4273,1948-0989,,,,JUN,2015,58,3,,,,,680,711,,10.5465/amj.2013.0263,,,,,,,WOS:000357456700003,,,,,
J,"Teng, CI",,,,"Teng, Ching-I",,,Drivers of interdependence and network convergence in social networks in virtual communities,ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS,,,,,,,,,,,,"Social networks proliferate in virtual communities, where interdependence and network convergence among users are key to their development. However, as little is known about the drivers of interdependence and network convergence, this study examines whether individual differences could be one such driver. An online questionnaire was used to collect data and responses from 3086 online gamers, and hierarchical regressions were used for the testing of hypotheses. This study found that the need for affiliation, altruism, and social intelligence are positively related to interdependence and network convergence. Moreover, the need for affiliation interacts with altruism to predict interdependence, and interacts with social intelligence to predict network convergence. This study is the first using the weak/strong tie theory to identify drivers of interdependence and network convergence among users of virtual communities. (C) 2015 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,1567-4223,1873-7846,,,,MAY-JUN,2015,14,3,,,,,204,212,,10.1016/j.elerap.2015.01.004,,,,,,,WOS:000355000500007,,,,,
J,"Wang, XH; Fang, YL; Qureshi, I; Janssen, O",,,,"Wang, Xiao-Hua (Frank); Fang, Yulin; Qureshi, Israr; Janssen, Onne",,,Understanding employee innovative behavior: Integrating the social network and leader-member exchange perspectives,JOURNAL OF ORGANIZATIONAL BEHAVIOR,,,,,,,,,,,,"By integrating social network theory and leader-member exchange (LMX) theory, we explore the effects of three types of social relationships on employee innovative behavior: weak ties outside the group, LMX, and strong ties within the group. The results from a sample in a high-tech firm showed that LMX fully mediated the positive relationship between out-group weak ties and innovative behavior. Furthermore, within-group strong ties negatively moderated the second stage of this indirect relationship, such that LMX was positively and significantly related to innovative behavior only when the number of within-group strong ties was low. The theoretical and practical implications of these findings are discussed. Copyright (c) 2015 John Wiley & Sons, Ltd.",,,,"Sharma, Gagan Deep/R-2351-2018","Sharma, Gagan Deep/0000-0001-5379-0761; FANG, Yulin/0000-0002-7595-5261",,,,,,,,,,,,0894-3796,1099-1379,,,,APR,2015,36,3,,,,,403,420,,10.1002/job.1994,,,,,,,WOS:000353055400005,,,,,
J,"Leyden, DP; Link, AN",,,,"Leyden, Dennis P.; Link, Albert N.",,,Toward a theory of the entrepreneurial process,SMALL BUSINESS ECONOMICS,,,,,,,,,,,,"This paper models the entrepreneurial process as both creation and discovery composed of an iterative two-step process where entrepreneurs create social networks based on subjective expectations about the future effectiveness of those networks, and then choose the innovation to pursue and map a search process to discover how to bring the innovation to fruition. Critical to this process is the mix of strong ties and weak ties that make up social networks and the ability to carry forward the social capital embodied in such networks. The tendency of long-existing entrepreneurs to be less innovative can be explained using this model.",,,,,,,,,,,,,,,,,0921-898X,1573-0913,,,,MAR,2015,44,3,,,,,475,484,,10.1007/s11187-014-9606-0,,,,,,,WOS:000349768800001,,,,,
J,"Wang, D",,,,"Wang, Dan",,,Activating Cross-border Brokerage: Interorganizational Knowledge Transfer through Skilled Return Migration,ADMINISTRATIVE SCIENCE QUARTERLY,,,,,,,,,,,,"Using an original dataset of 4,183 former J-1 Visa holders from 81 countries-all of whom had worked in the U.S.-I examine how skilled return migrants, as cross-border brokers, transfer knowledge about organizational practices from abroad to their home countries. I hypothesize that returnees' knowledge transfer success depends on their embeddedness in both their home-and host-country workplaces and develop and test theory about the organizational and cultural conditions that activate or suppress skilled returnees' ability to broker knowledge across borders. Findings show that not only do host-and home-country embeddedness increase knowledge transfer success, but they also interact positively. At the organizational level, however, the presence of other returnees in a home-country workplace decreases the positive effect of a returnee's host-country embeddedness, whereas the similarity of a returnee's industry background to the home-country industry increases it. At the country level, high xenophobia in a given home country diminishes the positive effect of host-country embeddedness but increases the positive effect of home-country embeddedness. These findings inform an interpersonal perspective on knowledge transfer, contributing to work on brokerage, organizational learning, employee mobility, and the globalization of expert knowledge.",,,,,,,,,,,,,,,,,0001-8392,1930-3815,,,,MAR,2015,60,1,,,,,133,176,,10.1177/0001839214551943,,,,,,,WOS:000354860500008,,,,,
J,"Palazon, M; Sicilia, M; Lopez, M",,,,"Palazon, Mariola; Sicilia, Maria; Lopez, Manuela",,,"The influence of ""Facebook friends"" on the intention to join brand pages",JOURNAL OF PRODUCT AND BRAND MANAGEMENT,,,,,,,,,,,,"Purpose - This paper aims to examine the role of Facebook friends on the intention to join brand pages in this social network site (SNS). SNSs have grown in both popularity and use. They allow individuals to articulate their social networks by developing a list of other members on the site with whom they share a connection. These platforms also allow companies to create profiles to promote their brands. However, many firms have jumped into SNSs by creating a ""brand page"" without fully understanding how to spread it successfully. Design/methodology/approach - Two experiments were developed. In the first one, the authors manipulated how the individual comes to know about brand pages. Participants discovered a brand page through a friend with whom they have either a strong tie or a weak tie. In the second experiment (2 x 2), the authors manipulated tie strength (strong vs weak) and the type of recommendation (active vs passive). Findings - Results of the first study show that as the individual has more experience in Facebook (measured in this paper through satisfaction, past behavior of following brands and Facebook intensity), the effect of tie strength on the intention to join a brand page dilutes. The second study confirms Study 1 and shows that strong ties exert more influence than weak ties when the brand page is actively recommended by Facebook friends. Practical implications - This paper shows that the influence of strong ties is particularly important for individuals with low levels of experience in Facebook. As experience in SNSs is expected to continue growing, managers should not forget the role of weak ties as a source of information for their networked friends. Strong ties only remain more influential than weak ties when the information about the brand page is received through an invitation. Originality/value - This paper explores the interpersonal influences in Facebook, asserting that the influence of tie strength depends on the level of experience in the SNS, and on the way, information about the brand page is received.",,,,"SICILIA, MARIA/R-4667-2019","SICILIA, MARIA/0000-0002-1731-4570",,,,,,,,,,,,1061-0421,2054-1643,,,,,2015,24,6,,,,,580,595,,10.1108/JPBM-08-2014-0696,,,,,,,WOS:000371051200003,,,,,
B,"Zhang, MJ; Chen, HH",,"Seitz, J",,"Zhang, Michael Jijin; Chen, Honghua",,,Trust and Knowledge Sharingin Virtual Teams: the Case of China,FOURTEENTH WUHAN INTERNATIONAL CONFERENCE ON E-BUSINESS,,,,,14th Wuhan International Conference on E-Business,"JUN 19-21, 2015","Wuhan, PEOPLES R CHINA","China Univ Geosciences, Ctr Int Cooperat E Business, China Univ Geosciences, Sch Econ & Management, Alfred Univ, Coll Business, Int Business Interface Inc, Assoc Informat Syst, China Assoc Informat Syst, China Informat Econ Soc, Baden Wuerttemberg Cooperat State Univ Heidenheim, Ankara Univ, Univ N Dakota, Coll Business & Publ Adm, New Jersey Inst Technol, Sch Management, Singapore Management Univ, Sch Informat Syst, Huazhong Univ Sci & Technol, Coll Management, Wuhan Univ, Business Sch, Wuhan Univ, Coll Informat Management, Wuhan Univ Technol, Coll Management, Zhongnan Univ Econ & Law, Xinhua Coll Finance & Insurance, Zhongnan Univ Econ & Law, Sch Business & Adm, Huazhong Normal Univ, Informat Management Dept, Wuhan Univ, Grad Sch Syst Engn, China E Commerce Assoc Wuhan Representat Off, Tsinghua Univ, Sch Econ & Management, China Journal Informat Syst, Huazhong Univ Technol & Sci, Chinese Journal Management",,,,"In this paper,we examine the potential differential effects of two types of interpersonal trust (sincerity-based trust and ability-based trust) on knowledge sharing in virtual teams in China. Our analysis suggests that sincerity-based trust is more likely to affect a virtual team member's propensity to transfer explicit knowledge to his or her teammates, while ability-based trust seems to have more pronounced influence on the propensities to seek and adopt explicit knowledge. Our analysis also reveals thatsincerity-based trust and ability-based trust are both needed tojointly influence the propensities to seek, transfer and adopt tacit knowledge in Chinese virtual teams.",,,,,,,,,,,,,,,,,,,978-0-9800510-8-7,,,,2015,,,,,,,185,192,,,,,,,,,WOS:000368862800024,,,,,
J,"Mamavi, O; Meier, O; Zerbib, R",,,,"Mamavi, Olivier; Meier, Olivier; Zerbib, Romain",,,Alliance management capability: the roles of alliance control and strength of ties,MANAGEMENT DECISION,,,,,,,,,,,,"Purpose - Strategic alliances have a low success rate despite the profusion of literature on this topic in the last 20 years. To understand the factors that determine performance of partnership relations, the purpose of this paper is to study the roles of control and the strength of interorganizational ties in businesses ability to manage strategic alliances. Design/methodology/approach - The authors have examined 10,377 partnership relations formed as part of strategic alliances to analyze the capacity of a business to manage its alliances. The authors built a structural equations model (PLS) based on observation of 4,242 alliances. Findings - This research identifies two determinants of the success of alliance management. First, the impact of weak ties and strong ties is identical when the business does not control the alliance. Second, weak ties are a more effective means than strong ties when a business controls the alliance. Originality/value - The main contribution of this study thus lies in our analysis of interorganizational relations and of their tangible impact on strategic trade-offs. The field of public procurement is particularly well-suited to evaluating this phenomenon, given the subtlety of alliances at play.",,,,,,,,,,,,,,,,,0025-1747,1758-6070,,,,,2015,53,10,,,,,2250,2267,,10.1108/MD-04-2015-0123,,,,,,,WOS:000366645100003,,,,,
S,"Bell, VA; Cooper, SY",,"Groen, A; Cook, G; VanDerSijde, P",,"Bell, Valerie A.; Cooper, Sarah Y.",,,Acquisition of Knowledge in Networking for Internationalisation,"NEW TECHNOLOGY-BASED FIRMS IN THE NEW MILLENNIUM, VOL XI",New Technology Based Firms in the New Millennium,,,,,,,,,,,"Business networks are of critical importance to firms and essential to the internationalisation of born-global and international new venture firms. Networking literature focuses on what are, generally, co-operative relationships and their effects between actors, activities and resources and illustrate the importance of quality and change in the networking process. Utilising Fletcher and Harris' (2012) framework for understanding knowledge acquisition processes in internationalisation, this study investigates the importance of direct and indirect roles played by third parties in the networking for internationalisation processes of three different firm types within the knowledge-based natural health products (NHPs) (pharmaceutical) sector in Canada. The research presented here examines nine case studies of Canadian NHP firms and reveals that they utilised all network-related internationalisation processes simultaneously to internationalise including Johanson and Mattsson's (1988, 1994) network theory, Johanson and Vahlne's (2003) updated the Uppsala Model and the resource-based perspective on network theory (Ruzzier et al., 2006). They networked with and extensively utilised third parties, including government bodies, trade associations, government advisors, consultants and other domestic networks with international ties, in Canada and internationally to gain technical, market and internationalisation knowledge, and direct and indirect experiential knowledge which contributed to the internationalisation process confirming the study by Fletcher and Harris (2012). In a departure from the literature, this study found that weak ties (Granovetter, 1973) developed with third parties who were new to the networks allowed the NHP firms to develop competitive advantages necessary for them to overcome the liability of outsidership in entering new international markets. The type of technical, market and internationalisation knowledge gained, its content and the direct and indirect sources of knowledge from third parties were all shown to contribute to the internationalisation process.",,,,,,,,,,,,,,,,,1876-0228,,978-1-78560-032-6; 978-1-78560-033-3,,,,2015,11,,,,,,29,53,,,,,,,,,WOS:000358646500003,,,,,
