PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
B,"Wang, X; Lu, W; Ester, M; Wang, C; Chen, C",,,ACM,"Wang, Xin; Lu, Wei; Ester, Martin; Wang, Can; Chen, Chun",,,Social Recommendation with Strong and Weak Ties,CIKM'16: PROCEEDINGS OF THE 2016 ACM CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT,,,,,25th ACM International Conference on Information and Knowledge Management (CIKM),"OCT 24-28, 2016","IUPUI, Indianapolis, IN","Assoc Comp Machinery, ACM Special Interest Grp Informat Retrieval, ACM SIGWEB, Ram Kumar Memorial Fdn, UIUC, AMiner, Whova, Alibaba Grp, Baidu, Huawei, Data Centric Alliance",IUPUI,,,"With the explosive growth of online social networks, it is now well understood that social information is highly helpful to recommender systems. Social recommendation methods are capable of battling the critical cold-start issue, and thus can greatly improve prediction accuracy. The main intuition is that through trust and influence, users are more likely to develop affinity toward items consumed by their social ties. Despite considerable work in social recommendation, little attention has been paid to the important distinctions between strong and weak ties, two well-documented notions in social sciences. In this work, we study the effects of distinguishing strong and weak ties in social recommendation. We use neighbourhood overlap to approximate tie strength and extend the popular Bayesian Personalized Ranking (BPR) model to incorporate the distinction of strong and weak ties. We present an EM-based algorithm that simultaneously classifies strong and weak ties in a social network w.r.t. optimal recommendation accuracy and learns latent feature vectors for all users and all items. We conduct extensive empirical evaluation on four real-world datasets and demonstrate that our proposed method significantly outperforms state-of-the-art pairwise ranking methods in a variety of accuracy metrics.",,,,,,,,,,,,,,,,,,,978-1-4503-4073-1,,,,2016,,,,,,,5,14,,10.1145/2983323.2983701,,,,,,,WOS:000390890800002,,,,,
S,"Lin, T; Guo, FZ; Wu, YC; Zhu, B; Zhang, F; Qu, HM; Chen, W",,"ElRhalibi, A; Tian, F; Pan, Z; Liu, B",,"Lin, Tao; Guo, Fangzhou; Wu, Yingcai; Zhu, Biao; Zhang, Fan; Qu, Huamin; Chen, Wei",,,TieVis: Visual Analytics of Evolution of Interpersonal Ties,E-LEARNING AND GAMES,Lecture Notes in Computer Science,,,,10th International Conference on E-Learning and Games (Edutainment),"APR 14-16, 2016","Hangzhou Normal Univ, Hangzhou, PEOPLES R CHINA",,Hangzhou Normal Univ,,,"Interpersonal ties, such as strong ties and weak ties, describe the information carried by an edge in social network. Tracking the dynamic changes of interpersonal ties can thus enhance our understanding of the evolution of a complex network. Nevertheless, existing studies in dynamic network visualization mostly focus on the temporal changes of nodes or structures of the network without an adequate support of analysis and exploration of the temporal changes of interpersonal ties. In this paper, we introduce a new visual analytics method that enables interactive analysis and exploration of the dynamic changes of interpersonal ties. The method integrates four well-linked visualizations, including a scatterplot, a pixelbar chart, a layered graph, and a node-link diagram, to allow for multi-perspective analysis of the evolution of interpersonal ties. The scatterplot created by multi-dimensional scaling can help reveal the clusters of ties and detect abnormal ties, while other visualizations allow users to explore the clusters of ties interactively from different perspectives. A case study has been conducted to demonstrate the effectiveness of our approach.",,,,,,,,,,,,,,,,,0302-9743,1611-3349,978-3-319-40259-8; 978-3-319-40258-1,,,,2016,9654,,,,,,412,424,,10.1007/978-3-319-40259-8_36,,,,,,,WOS:000389463100036,,,,,
B,"Alhazmi, H; Gokhale, SS",,"Awan, I; Younas, M",,"Alhazmi, Huda; Gokhale, Swapna S.",,,Mining Social Capital on Online Social Networks with Strong and Weak Ties,PROCEEDINGS 2016 2ND INTERNATIONAL CONFERENCE ON OPEN AND BIG DATA - OBD 2016,,,,,2nd International Conference on Open and Big Data (OBD),"AUG 22-24, 2016","Vienna, AUSTRIA","IEEE Comp Soc Tech Comm Internet, Univ Bradford, Univ Wien, Oxford Brooks Univ, IEEE",,,,"The concept of social capital refers to the advantage that is created from the structures of an actor's social ties within a network. This paper presents an approach to investigate the extent to which a particular network is characterized by brokerage or closure social capital based on triadic analysis. We split each network into two, respectively comprising of strong and weak ties. To facilitate this splitting, we measure the strength of the tie among a pair actors based on the reciprocity of their relationship and the number of their shared or mutual friends. We hypothesize that the network composed of strong ties is expected to be rich in closure triads, whereas the network composed of weak ties is expected to be rich in brokerage triads. We test our hypotheses on four popular online social networks (OSNs), namely, Facebook, Twitter, Slashdot and YouTube. Empirical analysis reports that most networks composed of strong ties comprise both brokerage and closure triads, leading to the rejection of the first hypothesis. On the other hand, all networks composed of weak ties except for Slashdot comprise a significant number of only brokerage triads, leading to the acceptance of the second hypothesis. We discuss how the motives and mechanisms of interaction on each OSN contribute to its structure in the form of strong and weak ties, which results in the presence or absence of a particular form of social capital.",,,,,,,,,,,,,,,,,,,978-1-5090-4054-4,,,,2016,,,,,,,9,16,,10.1109/OBD.2016.9,,,,,,,WOS:000387089700002,,,,,
J,"Koo, DM",,,,"Koo, Dong-Mo",,,Impact of tie strength and experience on the effectiveness of online service recommendations,ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS,,,,,,,,,,,,"This study investigates the effects of tie strength between the two communicators, recommender experience, and their interactions on electronic word-of-mouth message credibility and purchase intentions, and the mediated moderation on intention. Prior research has rarely addressed the fact that the effect of tie strength moderated by recommender experience is mediated by the effect of message credibility on intention. The final sample comprised 302 students who participated in a 3 (tie strength: strong vs. weak vs. no tie) by 2 (experience: high vs. low) between-subject experiment. Multivariate analysis of covariance and bias-corrected bootstrapping analysis using the PROCESS macro were used to test the hypotheses. The results showed that tie strength and recommender experience positively affect message credibility and intentions. Further, recommender experience moderates the effect of tie strength on intentions, while the moderating effects on intention are mediated by message credibility. While prior research suggests that negative recommendations from people with strong ties affect message effectiveness, the results of the present study deviate from this and show that recommendations from weak ties are as persuasive as those from strong ties when the message is delivered by recommenders with experience. (C) 2015 Elsevier B.V. All rights reserved.",,,,,"Koo, Dong-Mo/0000-0003-2864-6228",,,,,,,,,,,,1567-4223,1873-7846,,,,JAN-FEB,2016,15,,,,,,38,51,,10.1016/j.elerap.2015.12.002,,,,,,,WOS:000370186800004,,,,,
J,"Chen, XR; Zhou, LN; Wan, DF",,,,"Chen, Xiangru; Zhou, Lina; Wan, Difang",,,Group social capital and lending outcomes in the financial credit market: An empirical study of online peer-to-peer lending,ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS,,,,,,,,,,,,"We studied the relationship between individuals' group social capital and their lending outcomes in the online peer-to-peer financial credit market, where individual lenders make direct unsecured microloans to other individual borrowers. Despite its ability to facilitate economic exchange, social capital as public goods may also cause free-rider problems, particularly in an online environment. Based on the analyses of transaction data collected from one of the largest online peer-to-peer lending platform in the U.S., we found that the borrower's general group social capital (i.e., group membership) and relational social capital (i.e., group credibility and verifiability, and group trust) yielded inconsistent effects, and the borrower's structural social capital (i.e., group inclusiveness) had a negative impact on, his/her funding and repayment performance. We discuss the implications of our findings for reconciling two major but conflicting theoretical views of social capital and for improving institutional mechanism design in a decentralized online financial credit market. (C) 2015 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,1567-4223,1873-7846,,,,JAN-FEB,2016,15,,,,,,1,13,,10.1016/j.elerap.2015.11.003,,,,,,,WOS:000370186800001,,,,,
J,"Sutcliffe, AG; Wang, D; Dunbar, RIM",,,,"Sutcliffe, Alistair G.; Wang, Di; Dunbar, Robin I. M.",,,Modelling the Role of Trust in Social Relationships,ACM TRANSACTIONS ON INTERNET TECHNOLOGY,,,,,,,,,,,,"A social trust model is presented for investigating social relationships and social networks in the real world and in social media. The results demonstrate that multilevel social structures, with a few strong relationships, more medium ties, and large numbers of weak ties, emerge in an evolutionary simulation when well-being and alliances are rewarded with high levels of social interaction. 'Favour-the-few' trust strategies were more competitive than others under a wide range of fitness conditions, suggesting that the development of complex, multilevel social structures depends on capacity for high investment in social time and preferential social interaction strategies.",,,,,,,,,,,,,,,,,1533-5399,1557-6051,,,,DEC,2015,15,4,,,SI,,,,16,10.1145/2815620,,,,,,,WOS:000367523800005,,,,,
J,"Oatley, G; Crick, T",,,,"Oatley, Giles; Crick, Tom",,,Measuring UK crime gangs: a social network problem,SOCIAL NETWORK ANALYSIS AND MINING,,,,,,,,,,,,"This paper describes the output of a study to tackle the problem of gang-related crime in the UK; we present the intelligence and routinely-gathered data available to a UK regional police force, and describe an initial social network analysis of gangs in the Greater Manchester area of the UK between 2000 and 2006. By applying social network analysis techniques, we attempt to detect the birth of two new gangs based on local features (modularity, cliques) and global features (clustering coefficients). Thus for the future, identifying the changes in these can help us identify the possible birth of new gangs (sub-networks) in the social system. Furthermore, we study the dynamics of these networks globally and locally, and have identified the global characteristics that tell us that they are not random graphs-they are small world graphs-implying that the formation of gangs is not a random event. However, we are not yet able to conclude anything significant about scale-free characteristics due to insufficient sample size. A final analysis looks at gang roles and develops further insight into the nature of the different link types, referring to Klerks' ' third generation' analysis, as well as a brief discussion of the potential UK policy applications of this work.",,,,"Crick, Tom/N-7314-2019; Crick, Tom/C-8481-2011","Crick, Tom/0000-0001-5196-9389; Crick, Tom/0000-0001-5196-9389; Oatley, Giles/0000-0002-5034-5213",,,,,,,,,,,,1869-5450,1869-5469,,,,DEC,2015,5,1,,,,,,,UNSP 33,10.1007/s13278-015-0265-1,,,,,,,WOS:000366196300008,,,,,
J,"Mayer, JM; Jones, Q; Hiltz, SR",,,,"Mayer, Julia M.; Jones, Quentin; Hiltz, Starr Roxanne",,,Identifying Opportunities for Valuable Encounters: Toward Context-Aware Social Matching Systems,ACM TRANSACTIONS ON INFORMATION SYSTEMS,,,,,,,,,,,,"Mobile social matching systems have the potential to transform the way we make new social ties, but only if we are able to overcome the many challenges that exist as to how systems can utilize contextual data to recommend interesting and relevant people to users and facilitate valuable encounters between strangers. This article outlines how context and mobility influence people's motivations to meet new people and presents innovative design concepts for mediating mobile encounters through context-aware social matching systems. Findings from two studies are presented. The first, a survey study (n = 117) explored the concept of contextual rarity of shared user attributes as a measure to improve desirability in mobile social matches. The second, an interview study (n = 58) explored people's motivations to meet others in various contexts. From these studies we derived a set of novel context-aware social matching concepts, including contextual sociability and familiarity as an indicator of opportune social context; contextual engagement as an indicator of opportune personal context; and contextual rarity, oddity, and activity partnering as an indicator of opportune relational context. The findings of these studies establish the importance of different contextual factors and frame the design space of context-aware social matching systems.",,,,,,,,,,,,,,,,,1046-8188,1558-2868,,,,OCT,2015,34,1,,,,,,,1,10.1145/2751557,,,,,,,WOS:000363585900001,,,,,
J,"Ahn, H; Park, JH",,,,"Ahn, Hyerim; Park, Ji-Hong",,,The structural effects of sharing function on Twitter networks: Focusing on the retweet function,JOURNAL OF INFORMATION SCIENCE,,,,,,,,,,,,"Social network services (SNSs) provide the functions for both the management of social networks and information diffusion. We considered SNS networks as the networks that embrace both the strong links formed through the making-relationship function and the weak links formed through the sharing function. For identifying the structural role of each link, we constructed the SNS networks using Twitter data and analysed them focusing not on nodes but on links of the networks at a component level and at an ego-network level. More than 200,000 tweets were randomly sampled through the streaming API of Twitter. As a result, we found that weak links formed through the sharing function play a more important role in maintaining the range of information diffusion and provide more structural advantage in acquiring and controlling information than the strong links formed through the making-relationship function.",,,,,,,,,,,,,,,,,0165-5515,1741-6485,,,,JUN,2015,41,3,,,,,354,365,,10.1177/0165551515574974,,,,,,,WOS:000354564000008,,,,,
J,"Ali-Hassan, H; Nevo, D; Wade, M",,,,"Ali-Hassan, Hossam; Nevo, Dorit; Wade, Michael",,,Linking dimensions of social media use to job performance: The role of social capital,JOURNAL OF STRATEGIC INFORMATION SYSTEMS,,,,,,,,,,,,"Organizations are increasingly adopting new technologies, such as social media, that afford employees a repertoire of uses not simply focused on work, but also on socialization and entertainment. Knowledge regarding the impact of such diverse technologies on job performance, however, is currently limited. This study adopts a technology use lens to study the effect of three categories of social media use social, hedonic, and cognitive on job performance, as mediated by three dimensions of social capital. The research was conducted via a large-scale survey within a multinational Information Technology company. Social and cognitive uses of technology were empirically shown to have a positive, albeit indirect, effect on employees' routine and innovative job performance. Hedonic use of the technology, while having a direct negative impact on routine performance was shown to positively contribute to the development of social ties, leading to a mitigating positive influence on innovative performance. This interesting positive side of hedonic use, along with all findings from our study, are discussed and used to offer insights to future research and practice. (C) 2015 Elsevier B.V. All rights reserved.",,,,,"Wade, Michael/0000-0002-0829-7422; Ali-Hassan, Hossam/0000-0002-4282-8063",,,,,,,,,,,,0963-8687,1873-1198,,,,JUN,2015,24,2,,,SI,,65,89,,10.1016/j.jsis.2015.03.001,,,,,,,WOS:000357140800003,,,,,
J,"Kuegler, M; Smolnik, S; Kane, G",,,,"Kuegler, Maurice; Smolnik, Stefan; Kane, Gerald",,,What's in IT for employees? Understanding the relationship between use and performance in enterprise social software,JOURNAL OF STRATEGIC INFORMATION SYSTEMS,,,,,,,,,,,,"Despite enterprise social software platforms' (ESSPs) widespread diffusion in recent years, the impact of such systems on employee performance is not clear. This study explores the link between ESSP use and its potential performance impacts. Our findings show that ESSP use influences employee performance in two ways: through improved task performance and employee innovation. We also show that task equivocality moderates the relationship between ESSP use and employee performance outcomes, with ESSP use having a stronger impact on the performance of non-routine tasks. Finally, we show that using ESSPs for connecting within teams has a stronger effect on task performance, while using ESSP for connecting across teams has a stronger effect on employee innovation. These results can help researchers and practitioners better understand how ESSP use affects employee performance and the conditions best suited to achieve these performance outcomes in an enterprise setting. (C) 2015 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0963-8687,1873-1198,,,,JUN,2015,24,2,,,SI,,90,112,,10.1016/j.jsis.2015.04.001,,,,,,,WOS:000357140800004,,,,,
J,"Kugler, M; Dittes, S; Smolnik, S; Richter, A",,,,"Kuegler, Maurice; Dittes, Sven; Smolnik, Stefan; Richter, Alexander",,,Connect Me! Antecedents and Impact of Social Connectedness in Enterprise Social Software,BUSINESS & INFORMATION SYSTEMS ENGINEERING,,,,,,,,,,,,"Companies are increasingly adopting social software to support collaboration and networking. Although increasing their employees' connectedness is a major driver for organizations to deploy enterprise social software (ESS), the social connectedness concept itself is still not sufficiently defined and conceptualized. The study therefore provides a richer perspective on social connectedness's role in an ESS context. The authors thus investigate (1) social connectedness's antecedents and (2) its impact on employees' individual performance. With a survey-based investigation among 174 employees of an international business software provider headquartered in Germany, the authors show that both reputation and a critical mass significantly influence employees' social connectedness. The authors further find that reputation's effect is significantly stronger than critical mass's effect and that social connectedness influences employees' individual performance positively. The findings are discussed in the light of psychological studies and deduce implications for theory and practice.",,,,,,,,,,,,,,,,,2363-7005,1867-0202,,,,JUN,2015,57,3,,,,,181,196,,10.1007/s12599-015-0379-z,,,,,,,WOS:000354193700004,,,,,
J,"Tan, CH; Sutanto, J; Tan, BCY",,,,"Tan, Chuan-Hoo; Sutanto, Juliana; Tan, Bernard C. Y.",,,Empirical Investigation on Relational Social Capital in a Virtual Community for Website Programming,DATA BASE FOR ADVANCES IN INFORMATION SYSTEMS,,,,,,,,,,,,"A virtual community of interest has a specific and narrow topic of discussion. Therefore, these communities attract registered members who are focused on knowledge sharing. The current research examines whether network ties, which are an aspect of structural social capital that can be categorized into strong and weak social ties, can provide a non-trivial explanation for members' trust, reciprocity, and identification in a virtual community for website programming interest. This relationship enables us to examine a context in which members share a common goal of resolving programming problems through knowledge sharing in contrast with other community settings where only general topics are discussed (e.g., societal and emotional issues). Data were collected through a survey of a virtual community for website programming composed of 69 members. Affirming conventional perception, results of the study indicate that weak ties affect the level of generalized trust and facilitate group identification. Remarkably, the number of members' strong ties is not significantly related to the degree of their perceived norms regarding generalized reciprocity Reciprocity refers to a mutual expectation that a benefit granted at present should be repaid in the future. The results suggest two key points. First, even for a virtual community of interest, weak ties overshadow strong ties in explaining the outcome variables. Second, reciprocity is not guaranteed even in a focused form of discussion with a non-social topic that involves specialized knowledge. Therefore, virtual community members should be cautious even if ties are strong. Overall, results imply that virtual community administrators, particularly those who manage specialized communities, should be attentive to the strong and weak ties that exist among the community members.",,,,,,,,,,,,,,,,,0095-0033,,,,,MAY,2015,46,2,,,,,43,60,,,,,,,,,WOS:000356982700004,,,,,
J,"Teng, CI",,,,"Teng, Ching-I",,,Drivers of interdependence and network convergence in social networks in virtual communities,ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS,,,,,,,,,,,,"Social networks proliferate in virtual communities, where interdependence and network convergence among users are key to their development. However, as little is known about the drivers of interdependence and network convergence, this study examines whether individual differences could be one such driver. An online questionnaire was used to collect data and responses from 3086 online gamers, and hierarchical regressions were used for the testing of hypotheses. This study found that the need for affiliation, altruism, and social intelligence are positively related to interdependence and network convergence. Moreover, the need for affiliation interacts with altruism to predict interdependence, and interacts with social intelligence to predict network convergence. This study is the first using the weak/strong tie theory to identify drivers of interdependence and network convergence among users of virtual communities. (C) 2015 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,1567-4223,1873-7846,,,,MAY-JUN,2015,14,3,,,,,204,212,,10.1016/j.elerap.2015.01.004,,,,,,,WOS:000355000500007,,,,,
J,"Harju, A",,,,"Harju, Anu",,,Socially shared mourning: construction and consumption of collective memory,NEW REVIEW OF HYPERMEDIA AND MULTIMEDIA,,,,,,,,,,,,"Social media, such as YouTube, is increasingly a site of collective remembering where personal tributes to celebrity figures become sites of public mourning. YouTube, especially, is rife with celebrity commemorations. Examining fans' online mourning practices on YouTube, this paper examines video tributes dedicated to the late Steve Jobs, with a focus on collective remembering and collective construction of memory. Combining netnography with critical discourse analysis, the analysis focuses on the user comments where the past unfolds in interaction and meanings are negotiated and contested. The paper argues that celebrity death may, for avid fans, be a source of disenfranchised grief, a type of grief characterised by inadequate social support, usually arising from lack of empathy for the loss. The paper sheds light on the functions digital memorials have for mourning fans (and fandom) and argues that social media sites have come to function as spaces of negotiation, legitimisation and alleviation of disenfranchised grief. It is also suggested that when it comes to disenfranchised grief, and grief work generally, the concept of community be widened to include communities of weak ties, a typical form of communal belonging on social media.",,,,,"Harju, Anu/0000-0002-8407-3981",,,,,,,,,,,,1361-4568,1740-7842,,,,3-Apr,2015,21,2-Jan,,,SI,,123,145,,10.1080/13614568.2014.983562,,,,,,,WOS:000354617900009,,,,,
J,"Pei, QQ; Yan, DY; Ma, LC; Li, Z; Liao, Y",,,,"Pei, Qingqi; Yan, Dingyu; Ma, Lichuan; Li, Zi; Liao, Yang",,,A Strong and Weak Ties Feedback-Based Trust Model in Multimedia Social Networks,COMPUTER JOURNAL,,,,,,,,,,,,"The multimedia social network (MSN), a combination of the multimedia sharing technology and social network, has prominent social features and diffusion characteristics. Owing to its centerlessness and lack of regulation, MSNs have some serious network environment problems, such as spread of negative digital content and serious data redundancy. To solve the above problems, this paper proposes a strong and weak ties feedback-based trust model in MSNs on the basis of the Weak Ties Theory of sociology. This model evaluates the trust level from two different aspects, multimedia content and user behaviors, and computes the reputation value by the Bayesian estimation principle and the damped window mechanism. On the basis of the trust model, we establish a trust-based information dissemination model in MSNs to study the relationship between trust and digital content dissemination. Simulation results indicate that the trust model is reliable in design, valid in network transmission, and effective in resisting malicious feedback and collusive attacks, enables positive digital data to spread rapidly and widely, and limits the dissemination of negative content.",,,,,,,,,,,,,,,,,0010-4620,1460-2067,,,,APR,2015,58,4,,,,,627,643,,10.1093/comjnl/bxv017,,,,,,,WOS:000359137500008,,,,,
J,"Peng, JP; Quan, J; Zhang, GY; Dubinsky, AJ",,,,"Peng, Jianping; Quan, Jing; Zhang, Guoying; Dubinsky, Alan J.",,,"Knowledge Sharing, Social Relationships, and Contextual Performance: The Moderating Influence of Information Technology Competence",JOURNAL OF ORGANIZATIONAL AND END USER COMPUTING,,,,,,,,,,,,"A firm's core competitiveness results primarily from its ability to innovate. Knowledge sharing plays an important role in promoting sustained innovation. This research examines two factors that enable employee knowledge sharing. Using responses from a questionnaire that was distributed to professionals in a research and development (R&D) department of a Chinese commercial elevator firm, the investigation examines whether social relationships and contextual performance influence knowledge sharing through the moderating effect of employee IT competence. Study findings reveal that social relationships-which include both the degree of centrality of the employee's social network and frequency of interpersonal interaction-and employee contextual performance have a significant positive impact on knowledge sharing. This association, however, is found to be positively moderated by employee IT competence. The findings provide managerial and future research insights pertaining to promoting knowledge sharing by enhancing employee social relationships, rewarding contextual performance, and providing regular IT training for employees.",,,,,,,,,,,,,,,,,1546-2234,1546-5012,,,,APR-JUN,2015,27,2,,,,,58,73,,10.4018/joeuc.2015040103,,,,,,,WOS:000353299700003,,,,,
J,"Pagani, E; Valerio, L; Rossi, GP",,,,"Pagani, Elena; Valerio, Lorenzo; Rossi, Gian Paolo",,,Weak social ties improve content delivery in behavior-aware opportunistic networks,AD HOC NETWORKS,,,,,,,,,,,,"In the era of pervasive mobile computing, human encounters can be leveraged to enable new forms of social interactions mediated by the personal devices of individuals. In this framework, emerging needs, such as content dissemination, social discovery and question and answering, advocate the raising of novel communication paradigms where the binding content-recipients is not provided by the sender (in the classical IP addressing style), but directly executed by specific recipients with interest in it. This paper proposes a novel communication protocol, named InterestCast, or ICast, solving the problem for a wide range of social scenarios and applying to an opportunistic network whose nodes are the personal devices of moving individuals, possibly interacting with fixed road-side devices. The protocol is able to chase users' interests decoupling content tags from locations and social communities. In order to cross community boundaries and reach farthest destinations, ICast adopts mechanisms that properly extract weak ties, i.e. encounters between nodes that rarely interact, but that connect different communities. The main advantages the proposal achieves are: it ensures remarkable performance results; it is simple and feasible and it keeps computational and networking costs low; it can preserve users' privacy. (C) 2014 Elsevier B.V. All rights reserved.",,,,"Valerio, Lorenzo/U-6569-2019","Pagani, Elena/0000-0001-7162-5997; ROSSI, GIAN PAOLO/0000-0002-4937-7744",,,,,,,,,,,,1570-8705,1570-8713,,,,FEB,2015,25,,B,,SI,,314,329,,10.1016/j.adhoc.2014.07.005,,,,,,,WOS:000347756600003,,,,,
B,"Yamada, Y; Ikeda, D; Hirokawa, S",,"Matsuo, T; Hashimoto, K; Mine, T; Hirokawa, S",,"Yamada, Yasuhiro; Ikeda, Daisuke; Hirokawa, Sachio",,,Unique Links as Weak Ties,2015 IIAI 4TH INTERNATIONAL CONGRESS ON ADVANCED APPLIED INFORMATICS (IIAI-AAI),,,,,IIAI 4th International Congress on Advanced Applied Informatics (IIAI-AAI),"JUL 12-16, 2015","Okayama, JAPAN",Int Inst Appl Informat,,,,"It is important to find suitable partners in order to form successful collaborations between companies and university researchers. We consider finding the partners by calculating the similarity of the documents such as scientific papers and patents. We focus on weak (unique) links of researchers as the local similarity of their documents, instead of strong links as the global similarity of the documents. In the present paper, we propose a system that matches partners using documents such as research papers and patents. Given a query, the proposed system outputs a graph of unique research in retrieved documents. Each node in the graph corresponds to a word with a document frequency of two. Two words connected by an edge occur in the same two documents, and neither word appears in other retrieved documents. The edge is labeled with the names of the researchers involved in the documents in which the two words appear. Experiments are conducted using graphs output by the system.",,,,,"Hirokawa, Sachio/0000-0002-8050-1109",,,,,,,,,,,,,,978-1-4799-9958-3,,,,2015,,,,,,,132,136,,10.1109/IIAI-AAI.2015.266,,,,,,,WOS:000380532300024,,,,,
B,"Yang, Y; Xu, H; Liu, YA; Li, ZW; Zhang, WS; Liu, X",,"Qiu, M; Zhang, T; Das, S",,"Yang, Yang; Xu, Hui; Liu, Yanan; Li, Zhongwei; Zhang, Weishan; Liu, Xin",,,Feature Analysis of Important Nodes in Microblog,2015 IEEE 2ND INTERNATIONAL CONFERENCE ON CYBER SECURITY AND CLOUD COMPUTING (CSCLOUD),,,,,2nd International Conference on Cyber Security and Cloud Computing (CS Cloud),"NOV 03-05, 2015","New York, NY","IEEE, IEEE TCSC, IEEE Comp Soc, Pace Univ, New York Inst Technol, Longxiang High Tech, North America Chinese Talents Assoc, IEEE CSCloud SSC",,,,"Microblog plays an important role in the dissemination of information now, especially on some sensitive topics. We established the propagation model of the microblog was constructed in this paper. The weak ties are used in the microblog network to obtain independent communities. We analyzed degree centrality, betweenness centrality and closeness centrality of microblog network. Various messages disseminate from different nodes with various feature which can be preset. The characteristics of some nodes in the information dissemination process become clearer according to the comparison among results after message dissemination. We analyzed the impacts of some nodes with information entropy during the information dissemination, which is so important to guide public opinion and maintain social stability.",,,,,,,,,,,,,,,,,,,978-1-4673-9300-3,,,,2015,,,,,,,231,236,,10.1109/CSCloud.2015.65,,,,,,,WOS:000380534800037,,,,,
B,"Kylasa, SB; Kollias, G; Grama, A",,"Pei, J; Silvestri, F; Tang, J",,"Kylasa, Sudhir B.; Kollias, Giorgos; Grama, Ananth",,,Social ties and checkin sites: Connections and latent structures in Location Based Social Networks,PROCEEDINGS OF THE 2015 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM 2015),,,,,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM),"AUG 25-28, 2015","Paris, FRANCE","IEEE, Assoc Comp Machinery, ACM SIGKDD, IEEE Comp Soc, IEEE TCDE, Springer, Cisco, Telecom ParisTech",,,,"Location Based Social Networks (LBSNs) integrate location-based facilities with social connectivity for delivering a variety of services, enhancing user experience, emergency/disaster management, and streamlining business processes. A number of recent research efforts have studied relationships between geolocation and social connectivity, social connectivity and preferences, and node attributes and strength of social ties. These efforts have successfully demonstrated prediction of various attributes based on social connectivity, mobility, dynamic checkin information etc., including prediction of user location as well as future checkin locations. In this paper, we study the relationship between shared checkin locations and the structure and nature of social ties. We argue that typical LSBNs are in fact composed of layers of networks of varying structure and function, and that it is possible to deconcolve these networks through effective statistical analysis of shared checkins. In this context, we pose and validate the following hypotheses: (i) a large number of shared checkins imply social connectivity; however, social connectivity does not imply statistically large number of shared checkins; (ii) entities in social ties that share a large number of checkins tend to be strongly clustered. We hypothesize that such strong ties (for example, family ties, friendships etc.) carry higher influence compared to weaker ties (mere acquaintances) in the social network; and (iii) social ties that have statistically fewer shared checkins (weak ties) tend to be less clustered than the underlying (baseline) network. We hypothesize that such ties (for example professional ties, friends of friends, acquaintances etc.,) carry less influence. We present statistical models and validate our hypotheses on real datasets. Our conclusions can significantly enhance flow of information and influence in the network by suitably leveraging the distinct relationships captured in the deconcolved networks.",,,,,,,,,,,,,,,,,,,978-1-4503-3854-7,,,,2015,,,,,,,194,201,,10.1145/2808797.2809308,,,,,,,WOS:000371793500025,,,,,
B,"Liu, JM; Moskvina, A",,"Pei, J; Silvestri, F; Tang, J",,"Liu, Jiamou; Moskvina, Anastasia",,,"Hierarchies, Ties and Power in Organisational Networks: Model and Analysis",PROCEEDINGS OF THE 2015 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM 2015),,,,,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM),"AUG 25-28, 2015","Paris, FRANCE","IEEE, Assoc Comp Machinery, ACM SIGKDD, IEEE Comp Soc, IEEE TCDE, Springer, Cisco, Telecom ParisTech",,,,"An organisational structure consists of a network where employees are connected by working and social ties. Analysing this network, one can discover valuable insights into information flow within the organisation. Moreover, properly defined centrality measures reveal the distribution of power and, therefore, important individuals in the network. We develop this idea and propose a model that is consistent with management theory, and that captures main traits of large corporations. The carcass of the model is an organisational hierarchy. We extend it by allowing additional types of connections such as collaboration, consultation, and friendship. Having both reporting and non-reporting interpersonal ties, our model supports a multilevel approach to social networks. We then formally define power and stability in organisations. These notions enable us to analyse a range of organisational phenomena such as limited hierarchy height, restructuring through flattening, and impact of non-reporting ties. We support our framework with examples and case studies.",,,,,"Liu, Jiamou/0000-0002-0824-0899",,,,,,,,,,,,,,978-1-4503-3854-7,,,,2015,,,,,,,202,209,,10.1145/2808797.2808874,,,,,,,WOS:000371793500026,,,,,
