PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Cardenas, J",,,,"Cardenas, Julian",,,The Academic Elite Network of Sociology,REVISTA ESPANOLA DE SOCIOLOGIA,,,,,,,,,,,,"The analysis of elite networks is a way of understanding the social dynamics in a society, including the ones in academia and Sociology. This article analyzes the personal networks of the most famous and cited sociologists, the academic elite of Sociology. The results show that weak ties connect the academic elite of Sociology and that universities and editorial committees of scientific journals are the hubs of the elite. Finally, I discuss how science is built from academic elite personal networks and the role of academic elites in the discipline.",,,,"Cardenas, Julian/A-7992-2017","Cardenas, Julian/0000-0003-0584-5603",,,,,,,,,,,,1578-2824,,,,,JAN,2017,26,1,,,,,69,84,,10.22325/fes/res.2016.4,,,,,,,WOS:000396577400004,,,,,
J,"de Zuniga, HG",,,,"de Zuniga, Homero Gil",,,Attributes of Interpersonal Political Discussion as Antecedents of Cognitive Elaboration,REVISTA ESPANOLA DE INVESTIGACIONES SOCIOLOGICAS,,,,,,,,,,,,"Political discussion is a core element for the democratic wellbeing of any society. Recently, academics have turned their attention to exploring the different roles discussion-network-attributes may have in today's democracy, such as strength of discussion network ties (weak-strong), heterogeneity of discussion networks, exposure to disagreement, and level of reasoning in discussions. Less explored, however, is the connection of these discussion attributes as antecedents to cognitive elaboration-the extent to which individuals who engage in political discussions find themselves thinking and reflecting upon those discussions at a later time. Survey data from the United States indicates discussing public affairs in networks with strong-ties versus weak-ties has different implications in predicting other discussion attributes and cognitive elaboration.",,,,,,,,,,,,,,,,,0210-5233,1988-5903,,,,JAN-MAR,2017,,157,,,,,65,81,,10.5477/cis/reis.157.65,,,,,,,WOS:000392424900004,,,,,
J,"Goldberg, A; Srivastava, SB; Manian, VG; Monroe, W; Potts, C",,,,"Goldberg, Amir; Srivastava, Sameer B.; Manian, V. Govind; Monroe, William; Potts, Christopher",,,Fitting In or Standing Out? The Tradeoffs of Structural and Cultural Embeddedness,AMERICAN SOCIOLOGICAL REVIEW,,,,,,,,,,,,"A recurring theme in sociological research is the tradeoff between fitting in and standing out. Prior work examining this tension tends to take either a structural or a cultural perspective. We fuse these two traditions to develop a theory of how structural and cultural embeddedness jointly relate to individual attainment within organizations. Given that organizational culture is hard to observe, we develop a novel approach to assessing individuals' cultural fit with their colleagues based on the language expressed in internal e-mail communications. Drawing on a unique dataset that includes a corpus of 10.24 million e-mail messages exchanged over five years among 601 employees in a high-technology firm, we find that network constraint impedes, whereas cultural fit promotes, individual attainment. More importantly, we find evidence of a tradeoff between the two forms of embeddedness: cultural fit benefits individuals with low network constraint (i.e., brokers), whereas network constraint promotes attainment for people with low cultural fit.",,,,"Goldberg, Amir/Q-7557-2019","Goldberg, Amir/0000-0002-0858-3058",,,,,,,,,,,,0003-1224,1939-8271,,,,DEC,2016,81,6,,,,,1190,1222,,10.1177/0003122416671873,,,,,,,WOS:000389897700004,,,,,
J,"Ryan, L",,,,"Ryan, Louise",,,Looking for weak ties: using a mixed methods approach to capture elusive connections,SOCIOLOGICAL REVIEW,,,,,,,,,,,,"Since Granovetter's path breaking work in the 1970s, there has been much discussion about the relevance of weak ties in finding new jobs and generally getting ahead in society. Subsequent research has found evidence to both support and challenge his original theory. However, concerns have also been expressed about the meaning of this concept. What exactly are 'weak ties', how are they created and what resources flow through them? In my previous work, I have distinguished between horizontal and vertical ties and the relationships and resources available within them. This paper goes further; drawing on new, mixed methods research with Polish migrants, I explore what types of social ties are useful in contexts of deskilling and finding jobs commensurate with qualifications. Interrogating the concept of 'weak ties', I argue that tie strength and ethnic composition are less important than relative social distance and willingness to share valuable resources. I propose that 'strong ties' can also act as vertical bridges (or ladders), while ties which are too 'weak' may lack necessary trust to share latent resources. I consider the importance of a temporal perspective to explore the dynamism and life cycle of ties over time - as some lapse while others strengthen.",,,,,"Ryan, Louise/0000-0003-1386-7212",,,,,,,,,,,,0038-0261,1467-954X,,,,NOV,2016,64,4,,,,,951,969,,10.1111/1467-954X.12395,,,,,,,WOS:000394149800021,,,,,
J,"Son, J",,,,"Son, Joonmo",,,Institutional Affiliation as a Measure of Organizational Social Capital: A Case Study of Korea,SOCIAL INDICATORS RESEARCH,,,,,,,,,,,,"It has been a widespread practice in the literature to measure organizational social capital with a summated scale of the number of memberships in voluntary associations. However, treating all associations alike may produce biased conclusions. This study therefore proposes that institutional affiliation, defined as a socially contextualized pattern of group belonging, is a form of organizational social capital. Specifically, I suggest that there are three types of institutional affiliations. First, the primary affiliation is composed of groups in which members share strong ties and bond together with personal, empathic, and enduring relationships. Second, the secondary affiliation comprises certain associations that seek to achieve their proclaimed goals within or beyond their collectivities, in the latter case possibly reaching to the level of a wider community or a whole society. Lastly, the dual affiliation exists as an intersection between the two prior affiliations. Using a nationally representative data set from Korea, the study found that both primary and secondary affiliations are related to occupational status, whereas only the secondary affiliation is associated with civic actions. However, dual affiliation is redundant and unable to form a positive association with either outcome. In conclusion, this study suggests that institutional affiliation is an alternative measure of organizational social capital, taking the contextual characteristics of associations in a case country into account.",,,,,,,,,,,,,,,,,0303-8300,1573-0921,,,,NOV,2016,129,2,,,,,699,716,,10.1007/s11205-015-1142-z,,,,,,,WOS:000387105600012,,,,,
J,"Arie, Y; Mesch, GS",,,,"Arie, Yossef; Mesch, Gustavo S.",,,Spatial distance and mobile business social network density,INFORMATION COMMUNICATION & SOCIETY,,,,,,,,,,,,"Following the increasing adoption of mobile communication, scholars have shown interest in the role of place on the structure of mobile social networks. The purpose of this study is to investigate the association between spatial distance and the closure and diversity of businesses mobile social networks. We used a database that aggregates actual mobile communication patterns of business users of a large Israeli cell phone company (n=16,199). Our findings, among a large sample of businesses, provide support for the place and mobile communication perspective. The results reveal a negative association between spatial distance and mobile business communication networks. As spatial distance between business network members increases, business social ties through mobile communication decreases. Furthermore, the results also revealed a negative association between spatial distance and mobile network density. As the spatial distance between business users increases, the density of the mobile communication network diminishes. Physical proximity promotes the development of dense business networks. The implications of the findings are discussed.",,,,"mesch, gustavo/W-9537-2019",,,,,,,,,,,,,1369-118X,1468-4462,,,,NOV,2016,19,11,,,,,1572,1586,,10.1080/1369118X.2016.1140804,,,,,,,WOS:000378924100005,,,,,
J,"Flanigan, S; Sutherland, LA",,,,"Flanigan, Sharon; Sutherland, Lee-Ann",,,Buying Access to Social Capital? From Collaboration to Service Provision in an Agricultural Co-operative,SOCIOLOGIA RURALIS,,,,,,,,,,,,"Recent years have seen a proliferation of state supports to increase agriculture and rural economic development through co-operative ventures. Implicit or explicit in these activities is the mobilisation of social capital to achieve economic aims. To date, few studies have addressed the long term evolution of social capital-based relationships. In this article, we assess the evolving role of social capital in an agricultural co-operative, using the development of machinery rings in Scotland as a case-study. Drawing on Bourdieu's conceptualisation of capital exchange, we explore the establishment, formalisation, and commoditisation of different capitals embedded in the rings. Findings demonstrate that a range of capital types was important at each stage of machinery ring development, enabling them to evolve in relation to the changes affecting the agriculture industry in Scotland. Early adoption of advanced information technologies enabled the mobilisation of network resources and successful service provision across increasing geographical scales. Through formalisation, the rings became sources of human, social, and economic capitals - access to which could be purchased by new ring members. This formalisation process ultimately led to the establishment of the rings as economically viable businesses, but also a shift in identity from farmer collaboration to commercial service provision.",,,,,,,,,,,,,,,,,0038-0199,1467-9523,,,,OCT,2016,56,4,,,,,471,490,,10.1111/soru.12092,,,,,,,WOS:000384986300001,,,,,
J,"Giannella, E; Fischer, CS",,,,"Giannella, Eric; Fischer, Claude S.",,,An inductive typology of egocentric networks,SOCIAL NETWORKS,,,,,,,,,,,,"We apply Random Forests to detailed survey data of social relations in order to derive an inductive typology of egocentric networks. Beginning with over 40 descriptors of 1050 northern California respondents' networks, we combine 21 of these into seven dimensions, the extent to which those networks display: (1) interaction with nonkin, (2) proximity to kin, (3) overall involvement with kin (including support), (4) support from nonkin, and the extent to which (5) church, (6) work and (7) extra-curricular activities shape connections with others. We use these dimensions to reliably place 985 of the 1050 observations into types: career-and-friends (24%), family-and-community (20%), family-only (16%), untethered (8%), energetic (7%), withdrawn (6%), and home-and-church (5%). In the second part of the analysis, we describe the social and demographic attributes of respondents that predict membership in each cluster to present a richer picture of the network typology, as well as to confirm that the types have face validity. (C) 2016 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0378-8733,1879-2111,,,,OCT,2016,47,,,,,,15,23,,10.1016/j.socnet.2016.02.003,,,,,,,WOS:000382592500002,,,,,
J,"Hauser, C; Perkmann, U; Puntscher, S; Walde, J; Tappeiner, G",,,,"Hauser, Christoph; Perkmann, Urban; Puntscher, Sibylle; Walde, Janette; Tappeiner, Gottfried",,,Trust Works! Sources and Effects of Social Capital in the Workplace,SOCIAL INDICATORS RESEARCH,,,,,,,,,,,,"Substantial evidence illustrates that the social capital of a society affects the productivity of its firms and thereby lifts economic growth rates. The precise transmission mechanisms from social attitudes to organizational efficiency are still a black box. This paper investigates whether and in what form the social and institutional trust of employees has an impact on networks and trust within a firm (termed workplace social capital). A two-level approach enables a simultaneous analysis of potential individual-level and firm-level driving forces of workplace social capital surveyed from 1244 employees of 116 firms. Individual endowments of social and institutional trust are strongly associated with increased rates of workplace social capital at the employee level. High-trust individuals also appear to be clustered in firms, which is evidence for a sorting effect and the potential impact of a firm's embeddedness in the local area. Aggregated firm rates of workplace social capital are influenced by some of the management tools analysed such as focus on worker's health and work-life balance. In addition, we find that workplace social capital has a sizable and beneficial impact on satisfaction with obtained wage indicated by employees which is assumed to be a fundamental precondition for high work effort. Thus, we observe a link going from individual trust to wage satisfaction that is mediated by workplace social capital and represents a potential causal mechanism for inducing higher workforce productivity.",,,,,,,,,,,,,,,,,0303-8300,1573-0921,,,,SEP,2016,128,2,,,,,589,608,,10.1007/s11205-015-1045-z,,,,,,,WOS:000382401900007,,,,,
J,"Thondhlana, J; Madziva, R; McGrath, S",,,,"Thondhlana, Juliet; Madziva, Roda; McGrath, Simon",,,Negotiating employability: migrant capitals and networking strategies for Zimbabwean highly skilled migrants in the UK,SOCIOLOGICAL REVIEW,,,,,,,,,,,,"In this paper we focus on highly skilled migration from Zimbabwe to the UK, exploring these migrants' social capital sources/structures and content. In doing so we pay attention to routes of migration and how they shape migrants' networking capabilities and patterns. We further take a Bourdieusian perspective and explore the intersection between social capital and cultural capital in the process of migrants' negotiation of employment opportunities, giving closer attention to how the distinctive habitus associated with being highly skilled migrants from Zimbabwe shape migrants' attitudes towards work. By exploring the interplay between external processes and internalised structures, we bring to the fore the multiple positioning of our participants, who we see not as simply depending on social networks, but as complex actors whose negotiation of employability in the UK is shaped by various factors including intersecting aspects of differentiation.",,,,,,,,,,,,,,,,,0038-0261,1467-954X,,,,AUG,2016,64,3,,,,,575,592,,10.1111/1467-954X.12373,,,,,,,WOS:000383564500009,,,,,
J,"Godechot, O",,,,"Godechot, Olivier",,,The chance of influence: A natural experiment on the role of social capital in faculty recruitment,SOCIAL NETWORKS,,,,,,,,,,,,"The effect of social capital is often overestimated because contacts and centrality can be a consequence of success rather than its cause. Only rare randomized or natural experiments can assess the real causal effect of social capital. This paper relies on data from one such experiment: faculty recruitment at the Ecole des Hautes Etudes en Sciences Sociales (EHESS) between 1960 and 2005, a leading French institution of higher education in the social sciences. It exploits the fact that the electoral commission, a hiring committee which produces a first ranking of applicants, is partly composed of faculty members drawn at random. It shows that when the PhD advisor is randomly drawn, it doubles the chances of an applicant of being shortlisted. (C) 2016 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0378-8733,1879-2111,,,,JUL,2016,46,,,,,,60,75,,10.1016/j.socnet.2016.02.002,,,,,,,WOS:000375887800005,,,,,
J,"Kim, HHS",,,,"Kim, Harris Hyun-soo",,,Exploring the Downside of Social Embeddedness: Evidence from a Cross-National Study,SOCIAL SCIENCE QUARTERLY,,,,,,,,,,,,"Objective. The interdisciplinary literature on social capital has given relatively little attention to the potential downside of social embeddedness. Based on a cross-national data set (International Social Survey Programme), this study examines how and to what extent social ties and organizational membership are associated with experiencing ""too many demands"" from close contacts. Methods. Hierarchical general linear models are estimated to analyze the linkage between several social capital indicators and the precarious nature of being connected. Results. Findings from multilevel analysis indicate that frequency of interaction with friends and relatives, as well as level of involvement in voluntary organizations, are significantly related to feeling burdened because of network-mediated demands. Conclusion. This study suggests that network ties may be viewed as a double-edged sword. Interpersonal and organizational embeddedness not only produces benefits of social capital but also requires from individual members the necessary obligations and responsibilities associated with it.",,,,,,,,,,,,,,,,,0038-4941,1540-6237,,,,JUN,2016,97,2,,,,,232,251,,10.1111/ssqu.12231,,,,,,,WOS:000383282800007,,,,,
J,"Greenberg, J; Fernandez, RM",,,,"Greenberg, Jason; Fernandez, Roberto M.",,,The Strength of Weak Ties in MBA Job Search: A Within-Person Test,SOCIOLOGICAL SCIENCE,,,,,,,,,,,,"Whether and how social ties create value has inspired substantial research in organizational theory, sociology, and economics. Scholars generally believe that social ties impact labor market outcomes. Two explanatory mechanisms have been identified, emphasizing access to better job offers in pecuniary terms and the efficacy of non-redundant information. The evidence informing each theory, however, has been inconsistent and circumstantial. We test predictions from both models using a rich set of job search data collected from an MBA student population, including detailed information about search channels and characteristics of job offers. Importantly, we can compare offers made to the same student derived via different search channels while accounting for industry, function, and non-pecuniary characteristics. We find that contrary to conventional wisdom, search through social networks typically results in job offers with lower total compensation (-17 percent for referrals through strong ties and -16 percent for referrals via weak ties vs. formal search). However, our models also show that students are considerably more likely to accept offers derived via weak ties. They do so because they are perceived to have greater growth potential and other non-pecuniary value. On balance, our tests are consistent with Granovetter's argument that networks provide value by facilitating access to information that is otherwise difficult to obtain, rather than providing greater pecuniary compensation.",,,,,,,,,,,,,,,,,2330-6696,,,,,18-May,2016,3,,,,,,296,316,,10.15195/v3.a14,,,,,,,WOS:000411641500001,,,,,
J,"Aral, S",,,,"Aral, Sinan",,,The Future of Weak Ties,AMERICAN JOURNAL OF SOCIOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002-9602,1537-5390,,,,MAY,2016,121,6,,,,,1931,1939,,10.1086/686293,,,,,,,WOS:000376219700008,,,,,
J,"Herrera-Pineda, I; Ibanez-Gijon, J",,,,"Herrera-Pineda, Ivonne; Ibanez-Gijon, Jorge",,,Exchange and Sociability in the Mutual Aid Networks in La Ventilla Neighborhood of Madrid,REVISTA ESPANOLA DE INVESTIGACIONES SOCIOLOGICAS,,,,,,,,,,,,"We analyzed the logic of informal exchanges on three personal networks of Madrid's La Ventilla neighborhood to understand its relationship with sociability during an economic crisis. Trust and the obligation to reciprocate constitute a dynamic and multifunctional logic of the gift that allows for a social base that is stronger than other types of exchange, although not without conflicts. The long term evolution of this dynamic can be explained with a simplified qualitative model that considers the processes of dyadic sociability-exchange, trust and collective sociability. To conclude, we propose an approach based on the logic of reciprocity to overcome the dichotomy between selfishness and altruism that underlies the now dominant logic of solidarity.",,,,,"Ibanez-Gijon, Jorge/0000-0001-6897-6980",,,,,,,,,,,,0210-5233,1988-5903,,,,APR-JUN,2016,,154,,,,,21,43,,10.5477/cis/reis.154.21,,,,,,,WOS:000374241400002,,,,,
J,"Morosanu, L",,,,"Morosanu, Laura",,,Professional Bridges: Migrants' Ties with Natives and Occupational Advancement,SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,,,,,,,,,,,,"This article examines how Romanians in London use native contacts for occupational advancement. Contrary to common associations of bridging' ties with weak' ties useful for upward mobility, it illustrates the differentiated nature, role, and resources of native contacts. Drawing on Bourdieu's capital theory, it shows how weak bridging ties with natives facilitate migrants' access to better jobs within lower-skilled sectors, whereas strong ties with natives generate distinct cultural resources often required for high-skilled occupations. I consider two strategies of converting strong bridging ties into cultural capital, signalling some limitations of weak ties in facilitating career advancement: mobilizing British friends to act as cultural brokers', and immersion in British professional networks to acquire and demonstrate local cultural capital. The findings enhance our understanding of bridging social capital and its variable role in enabling upward mobility.",,,,,,,,,,,,,,,,,0038-0385,1469-8684,,,,APR,2016,50,2,,,,,349,365,,10.1177/0038038514568234,,,,,,,WOS:000372898300009,,,,,
J,"Chen, YS; Volker, B",,,,"Chen, Yunsong; Volker, Beate",,,Social capital and homophily both matter for labor market outcomes - evidence from replication and extension,SOCIAL NETWORKS,,,,,,,,,,,,"Social resource theory has been challenged, as the effects of contact resources on job outcomes may be spurious given the presence of homophily. We review the Mouw-Lin debate and propose that occupational homophily moderates the role of contact resources in the labor market and that effects of resources depend on labor market institutions. We analyze data from the US, East Germany before 1989, and post-reform China, combining the first-difference method and Heckman selection procedure to deal with endogeneity. Empirical findings from different labor market contexts demonstrate that: (1) contact resources have a causal and positive role in job outcomes; (2) in a market economy, the role of resources is more salient if they provide within-occupation job-leads; (3) under state job-assignment systems occupational homophily does not pay off; and (4) job-search ties can take the form of heterophilous selection. (C) 2015 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0378-8733,1879-2111,,,,MAR,2016,45,,,,,,18,31,,10.1016/j.socnet.2015.10.003,,,,,,,WOS:000371362600002,,,,,
J,"Melamed, D; Simpson, B",,,,"Melamed, David; Simpson, Brent",,,Strong ties promote the evolution of cooperation in dynamic networks,SOCIAL NETWORKS,,,,,,,,,,,,"Research on the evolution of cooperation in networked populations has assumed that ties are simply present or absent. Here we bring relational sociological insights about the strength of ties to bear on the problem of cooperation in dynamic networks. We argue that the value of ties affects their strength, which in turn promotes cooperation. We evaluate this argument with two studies. First, results from an agent-based model are consistent with the logic of our argument and are robust across a variety of initial conditions. Second, results from a controlled laboratory experiment with human participants support the key predictions. Across both studies we demonstrate that tie strength, operationalized as relationship duration, mediates the impact of tie value on cooperation. (C) 2015 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0378-8733,1879-2111,,,,MAR,2016,45,,,,,,32,44,,10.1016/j.socnet.2015.11.001,,,,,,,WOS:000371362600003,,,,,
J,"McGuire, GM; Bielby, WT",,,,"McGuire, Gail M.; Bielby, William T.",,,The Variable Effects of Tie Strength and Social Resources: How Type of Support Matters,WORK AND OCCUPATIONS,,,,,,,,,,,,"Drawing upon data from more than 5,000 dyads, the authors examine how the strength of employees' intraorganizational ties and the social resources of their network members affect influence-conferring support, task support, and social support. The authors hypothesize that the effects of tie strength and social resources will vary with type of network support and theorize how three mechanisms-trust, risk, and redundancy-explain the differential effects of tie strength and social resources on intraorganizational support. Their findings highlight the variable effects of tie strength and social resources and illustrate the unique ways in which strong ties operate within work organizations.",,,,,,,,,,,,,,,,,0730-8884,1552-8464,,,,FEB,2016,43,1,,,,,38,74,,10.1177/0730888415596560,,,,,,,WOS:000368285600002,,,,,
J,"Prell, C; Lo, YJ",,,,"Prell, Christina; Lo, Yi-Jung",,,Network formation and knowledge gains,JOURNAL OF MATHEMATICAL SOCIOLOGY,,,,,,,,,,,,"Incentive-based models for network formation link micro actions to changes in network structure. Sociologists have extended these models on a number of fronts, but there remains a tendency to treat actors as homogenous agents and to disregard social theory. Drawing upon literature on the strategic use of networks for knowledge gains, we specify models exploring the co-evolution of networks and knowledge gains. Our findings suggest that pursuing transitive ties is the most successful strategy, as more reciprocity and cycling result from this pursuit, thus encouraging learning across the network. We also discuss the role of network size, global network structure, and parameter strength in actors' attainment of knowledge resources.",,,,,,,,,,,,,,,,,0022-250X,1545-5874,,,,2-Jan,2016,40,1,,,,,21,52,,10.1080/0022250X.2015.1112385,,,,,,,WOS:000371920900003,,,,,
S,"Kurkoski, J",,"Cohen, LE; Burton, MD; Lounsbury, M",,"Kurkoski, Jennifer",,,"IT'S NOT YOU, IT'S YOUR JOB: NETWORK EVOLUTION WITHIN FIRMS",STRUCTURING OF WORK IN ORGANIZATIONS,Research in the Sociology of Organizations,,,,,,,,,,,"People centrally located within networks enjoy a variety of benefits. Why some people achieve such advantage while others do not is not well understood. Using a novel dataset that maps the workflow network among software engineers at a Fortune 500 technology company, I trace the evolution of the position of 804 new entrants to the firm over a period of three years. Findings paint a consistent picture as to the determinants of position in this network: one's team and one's job at time of entry, rather than intellectual or social endowment, play the strongest roles in determining one's subsequent centrality and autonomy.",,,,,,,,,,,,,,,,,0733-558X,,978-1-78635-435-8; 978-1-78635-436-5,,,,2016,47,,,,,,241,274,,10.1108/S0733-558X20160000047020,,,,,,,WOS:000404915200008,,,,,
B,"Korinek, K; Loebach, P",,"Hooks, G",,"Korinek, Kim; Loebach, Peter",,,"MIGRANT NETWORKS, IMMIGRANT AND ETHNIC ECONOMIES, AND DESTINATION DEVELOPMENT",SOCIOLOGY OF DEVELOPMENT HANDBOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-520-27778-6; 978-0-520-27779-3,,,,2016,,,,,,,362,390,,,,,,,,,WOS:000388297400016,,,,,
J,"Kisfalusi, D",,,,"Kisfalusi, Dorottya",,,THE QUALITY OF INTER- AND INTRA-ETHNIC FRIENDSHIPS AMONG ROMA AND NON-ROMA STUDENTS IN HUNGARY,CORVINUS JOURNAL OF SOCIOLOGY AND SOCIAL POLICY,,,,,,,,,,,,"In this paper I compare the quality of inter-and intra-ethnic friendships. Previous studies suggest that interethnic friendships are less likely to be characterized by closeness and intimacy than friendships between same-ethnic peers. I analyze data from a Hungarian panel study conducted among Roma and non-Roma Hungarian secondary school students. The analysis of 13 classes shows that interethnic friendship nominations are indeed less often characterized by co-occurring trust, perceptions of helpfulness, or jointly spent spare time than intra-ethnic ones. This association holds true for self-declared ethnicity as well as peer perceptions of ethnicity. Focusing on the self-declared ethnicity of students, interethnic friendship nominations are also found to be less frequently reciprocated than intra-ethnic ones. Concentrating on ethnic peer perceptions, however, the outgoing nominations of non-Roma students are found to be more frequently reciprocated by classmates they perceive as Roma than by classmates they perceive as non-Roma.",,,,,"Kisfalusi, Dorottya/0000-0002-8609-0718",,,,,,,,,,,,2061-5558,2062-087X,,,,,2016,7,1,,,,,3,26,,10.14267/CJSSP.2016.01.01,,,,,,,WOS:000381554100001,,,,,
J,"Goleva, M; Pavlyutkin, I",,,,"Goleva, Mariya; Pavlyutkin, Ivan",,,Social Networks and Fertility,JOURNAL OF ECONOMIC SOCIOLOGY-EKONOMICHESKAYA SOTSIOLOGIYA,,,,,,,,,,,,"Despite the predominant view of fertility as a rationally planned and independent behavior, more and more papers appear that emphasize the need to include measures of social networks and social interactions in fertility research. In this review we discuss several arguments to consider fertility as a socially embedded process. The notion of social embeddedness expresses the shift from the macro and micro levels of analysis to the meso level, disclosing the influence of weak ties (friends, peers and co-workers) and network mechanisms on bearing children and becoming parents. The integration of social influence models into the research on fertility behavior enables students to explain the gap between intentions to have a child and actually becoming a parent in terms of interaction between weak and strong ties. The impact of network mechanisms is tested for different number of births, timing of marriage, and transition to parenthood. Several types of network mechanisms are distinguished: social learning, social contagion, social pressure and social support. Social learning concerns circulation of relevant information and experience exchange with friends, peers and co-workers. Social support involves mobilization of strong and weak ties for material and emotional maintenance in pregnancy, childbearing, childcare, and decision making on new births. Social learning and social support play a decisive role in reducing uncertainty and costs related to childbearing and childcare, especially for countries will low levels of economic sustainability and generalized trust. Social contagion and social pressure are mechanisms that express vertical and horizontal processes of social diffusion related to the spread of social norms and settings on marriage and parenthood. A network approach provides new insight on the role of education, age and religiosity in fertility decisions.",,,,,,,,,,,,,,,,,1726-3247,,,,,JAN,2016,17,1,,,,,83,98,,,,,,,,,WOS:000374122700006,,,,,
J,"Puntscher, S; Hauser, C; Walde, J; Tappeiner, G",,,,"Puntscher, Sibylle; Hauser, Christoph; Walde, Janette; Tappeiner, Gottfried",,,Measuring Social Capital with Aggregated Indicators: A Case of Ecological Fallacy?,SOCIAL INDICATORS RESEARCH,,,,,,,,,,,,"Social capital has become a highly successful concept in social science despite widely perceived shortcomings in conceptualization and operationalization. The latter is frequently performed as a principal component analysis of individual survey data with subsequent aggregation to regional or national levels. The central focus of this paper is the interpretation of the diverging correlations observed between the dimensions elaborated on an individual and an aggregate level. We illustrate that the correlations of regionally aggregated components are the result of an improper application of a single-level model to a multilevel structure. This mechanism is demonstrated empirically by adopting results from the European Social Survey and elaborating dimensions of social capital from both individual and aggregate survey data for European regions. The findings clearly indicate that the observed ecological correlations are not simply spurious or inconsistent due to an ecological fallacy condition, but rather reflect the influence of regional driving forces. Researchers need to be more careful in taking account of the multilevel nature of the data in order to produce valid results. In fact, the often applied procedure of individual factorization and subsequent aggregation of data provides a mixture of the two level effects with potentially misleading implications.",,,,"Tappeiner, Gottfried/D-3470-2016","Tappeiner, Gottfried/0000-0002-6749-2834",,,,,,,,,,,,0303-8300,1573-0921,,,,JAN,2016,125,2,,,,,431,449,,10.1007/s11205-014-0843-z,,,,,,,WOS:000368192900004,,,,,
J,"Richards, L",,,,"Richards, Lindsay",,,For Whom Money Matters Less: Social Connectedness as a Resilience Resource in the UK,SOCIAL INDICATORS RESEARCH,,,,,,,,,,,,"The current literature shows that both absolute and relative income are important for happiness, but there is little work emphasising how the strength of the relationship is dependent on personal and social factors. I hypothesise that social connectedness influences the money-happiness relationship because the effect of money is in part felt through the acquisition of social status, whereas status (and associated psychological benefits such as self-worth) can alternatively be gained through social connectedness. In particular, it is theorised that 'weak ties' when co-existing with good quality informal ties have a separable and additional benefit to subjective well-being, and that it is the socially isolated who have the most to gain from doing well financially. Social connectedness is conceptualised as a 'resilience resource' which has a buffering effect on subjective well-being. Data from the British Household Panel Survey are used, first to establish a measurement schema of connectedness using latent class analysis, and secondly in a multilevel model of life satisfaction with observations from seven consecutive years nested within individuals. The results show that connectedness makes a larger difference to satisfaction in times of financial stress, and that the satisfaction of the socially isolated can 'catch up' to some degree with those with larger networks when things are going well financially. The findings also confirm that those for whom money makes the smallest contribution to happiness are those with both strong and weak ties. Weak ties have an additional benefit compared to having strong ties alone. In summary, connectedness has the power to narrow the well-being gap that exists between times of financial struggle and times of relative comfort. It suggests that the psychological benefits of social integration have the capacity to displace money as a source of status and self-worth, and similarly that the importance of money may be exaggerated where these psychological gains are not available through other domains of life.",,,,,,,,,,,,,,,,,0303-8300,1573-0921,,,,JAN,2016,125,2,,,,,509,535,,10.1007/s11205-014-0858-5,,,,,,,WOS:000368192900007,26770011,,,,
J,"Brashears, ME; Hoagland, E; Quintane, E",,,,"Brashears, Matthew E.; Hoagland, Emily; Quintane, Eric",,,Sex and network recall accuracy,SOCIAL NETWORKS,,,,,,,,,,,,"How does an individual's sex influence their recall of social relations? Extensive research has shown that social networks differ by sex and has attempted to explain these differences either through structural availability or individual preferences. Addressing the limitations of these explanations, we build on an increasing body of research emphasizing the role of cognition in the formation and maintenance of networks to argue that males and females may exhibit different strategies for encoding and recalling social information in memory. Further, because activating sex roles can alter cognitive performance, we propose that differences in recall may only or primarily appear when respondents are made aware of their sex. We explore differences in male and female network memory using a laboratory experiment asking respondents to memorize and recall a novel social network after receiving either a sex prime or a control prime. We find that sex significantly impacts social network recall, however being made aware of one's sex does not. Our results provide evidence that differences in male and female networks may be partly due to sex-based differences in network cognition. (C) 2015 The Authors. Published by Elsevier B.V.",,,,,"Quintane, Eric/0000-0002-9204-059X; Brashears, Matthew/0000-0003-1029-4682",,,,,,,,,,,,0378-8733,1879-2111,,,,JAN,2016,44,,,,,,74,84,,10.1016/j.socnet.2015.06.002,,,,,,,WOS:000367423900007,,,,,
