PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Yen, YF; Tseng, JF; Wang, HK",,,,"Yen, Yu-Fang; Tseng, Jung-Feng; Wang, Hsing-Kuo",,,The effect of internal social capital on knowledge sharing,KNOWLEDGE MANAGEMENT RESEARCH & PRACTICE,,,,,,,,,,,,"On the basis of the Chinese schema, we propose that internal social capital manifests itself in the form of 'guanxi', trust, and norms. We discuss the concept of interpersonal relationships within the context of Chinese culture by embedding the guanxi concept into a model to investigate the relationships among the three dimensions. We used a survey-based methodology to collect data from 230 employees of the top 100 high-technology firms in Taiwan and structural equation modelling (SEM) with LISREL 8.54 to examine the hypotheses model. The results indicated that at the individual level, guanxi is positively related to both trust and norms, which are also positively related to knowledge sharing. The mediating effects of trust and norms were also found to be significant. Trust directly influences knowledge sharing, and plays a mediating role between knowledge sharing and guanxi. This suggests that knowledge sharing is likely to occur when trust exists among employees. The results further indicate that norms mediate the relationship between guanxi and knowledge sharing. Guanxi among members influences knowledge sharing; therefore, organizations require a feasible solution using the relational norms mechanism. Previous studies have either emphasized the direct influence of social capital or regarded all variables to be of similar importance for knowledge sharing; however, no clear explanations have been provided explaining its influence on knowledge sharing. We advance understanding of why social capital enhances knowledge sharing among employees and the means by which this occurs.",,,,,,,,,,,,,,,,,1477-8238,1477-8246,,,,MAY,2015,13,2,,,,,214,224,,10.1057/kmrp.2013.43,,,,,,,WOS:000354910200009,,,,,
J,"Peng, JP; Quan, J; Zhang, GY; Dubinsky, AJ",,,,"Peng, Jianping; Quan, Jing; Zhang, Guoying; Dubinsky, Alan J.",,,"Knowledge Sharing, Social Relationships, and Contextual Performance: The Moderating Influence of Information Technology Competence",JOURNAL OF ORGANIZATIONAL AND END USER COMPUTING,,,,,,,,,,,,"A firm's core competitiveness results primarily from its ability to innovate. Knowledge sharing plays an important role in promoting sustained innovation. This research examines two factors that enable employee knowledge sharing. Using responses from a questionnaire that was distributed to professionals in a research and development (R&D) department of a Chinese commercial elevator firm, the investigation examines whether social relationships and contextual performance influence knowledge sharing through the moderating effect of employee IT competence. Study findings reveal that social relationships-which include both the degree of centrality of the employee's social network and frequency of interpersonal interaction-and employee contextual performance have a significant positive impact on knowledge sharing. This association, however, is found to be positively moderated by employee IT competence. The findings provide managerial and future research insights pertaining to promoting knowledge sharing by enhancing employee social relationships, rewarding contextual performance, and providing regular IT training for employees.",,,,,,,,,,,,,,,,,1546-2234,1546-5012,,,,APR-JUN,2015,27,2,,,,,58,73,,10.4018/joeuc.2015040103,,,,,,,WOS:000353299700003,,,,,
J,"Wang, XH; Fang, YL; Qureshi, I; Janssen, O",,,,"Wang, Xiao-Hua (Frank); Fang, Yulin; Qureshi, Israr; Janssen, Onne",,,Understanding employee innovative behavior: Integrating the social network and leader-member exchange perspectives,JOURNAL OF ORGANIZATIONAL BEHAVIOR,,,,,,,,,,,,"By integrating social network theory and leader-member exchange (LMX) theory, we explore the effects of three types of social relationships on employee innovative behavior: weak ties outside the group, LMX, and strong ties within the group. The results from a sample in a high-tech firm showed that LMX fully mediated the positive relationship between out-group weak ties and innovative behavior. Furthermore, within-group strong ties negatively moderated the second stage of this indirect relationship, such that LMX was positively and significantly related to innovative behavior only when the number of within-group strong ties was low. The theoretical and practical implications of these findings are discussed. Copyright (c) 2015 John Wiley & Sons, Ltd.",,,,"Sharma, Gagan Deep/R-2351-2018","Sharma, Gagan Deep/0000-0001-5379-0761; FANG, Yulin/0000-0002-7595-5261",,,,,,,,,,,,0894-3796,1099-1379,,,,APR,2015,36,3,,,,,403,420,,10.1002/job.1994,,,,,,,WOS:000353055400005,,,,,
J,"Evans, JM; Hendron, MG; Oldroyd, JB",,,,"Evans, Joel M.; Hendron, Michael G.; Oldroyd, James B.",,,Withholding the Ace: The Individual- and Unit-Level Performance Effects of Self-Reported and Perceived Knowledge Hoarding,ORGANIZATION SCIENCE,,,,,,,,,,,,"This paper investigates knowledge hoarding, defined as an individual's deliberate and strategic concealment of information, and perceived hoarding, defined as coworkers' beliefs that an individual is engaged in hoarding. We hypothesize that knowledge hoarding increases an individual's job performance by enhancing bargaining power and influence, whereas perceived hoarding decreases the individual's job performance because coworkers withdraw social support. We further suggest that knowledge hoarding and perceived hoarding are both detrimental to unit performance because they hurt work-related interactions and impair the unit's ability to respond quickly to problems. Using a sample of 297 individuals embedded in 41 units in the U.S. Forest Service, we find that the positive effect of hoarding on individual performance is mediated by bargaining power, whereas the negative effect of perceived hoarding on individual performance is mediated by social support. In addition, individual hoarding and perceived hoarding both diminish unit performance. Collectively, our results reveal the mixed fortunes that befall individuals and their organizations as a result of knowledge hoarding and suspected hoarding activity.",,,,"Hendron, Michael/R-5959-2019",,,,,,,,,,,,,1047-7039,,,,,MAR-APR,2015,26,2,,,,,494,510,,10.1287/orsc.2014.0945,,,,,,,WOS:000355095100011,,,,,
J,"Bouncken, RB; Pesch, R; Kraus, S",,,,"Bouncken, Ricarda B.; Pesch, Robin; Kraus, Sascha",,,SME innovativeness in buyer-seller alliances: effects of entry timing strategies and inter-organizational learning,REVIEW OF MANAGERIAL SCIENCE,,,,,,,,,,,,"Small and medium-sized enterprises (SMEs) have to carefully decide their innovation timing and the associated market entry strategy to initiate change. The question of taking either a pioneer or a follower strategy for the innovation's market entry has so far delivered controversial empirical results in large enterprises, while the performance implications of SMEs have been widely ignored. This is where our research sets out, investigating 169 established SMEs in a longitudinal study, with our results showing that SMEs take advantage of a pioneer strategy. As researched by a moderator analysis, a follower strategy can even have a reductive effect on performance: SMEs are not able to combine knowledge with allies downstream in the supply chain. Overall, our study delivers new insights into qualitative and quantitative change of established SMEs by employing a research design looking at the performance effects of strategies and knowledge combination among firms.",,,,"Bouncken, Ricarda B./E-3507-2016",,,,,,,,,,,,,1863-6683,1863-6691,,,,MAR,2015,9,2,,,SI,,361,384,,10.1007/s11846-014-0160-6,,,,,,,WOS:000350883500008,,,,,
J,"Leyden, DP; Link, AN",,,,"Leyden, Dennis P.; Link, Albert N.",,,Toward a theory of the entrepreneurial process,SMALL BUSINESS ECONOMICS,,,,,,,,,,,,"This paper models the entrepreneurial process as both creation and discovery composed of an iterative two-step process where entrepreneurs create social networks based on subjective expectations about the future effectiveness of those networks, and then choose the innovation to pursue and map a search process to discover how to bring the innovation to fruition. Critical to this process is the mix of strong ties and weak ties that make up social networks and the ability to carry forward the social capital embodied in such networks. The tendency of long-existing entrepreneurs to be less innovative can be explained using this model.",,,,,,,,,,,,,,,,,0921-898X,1573-0913,,,,MAR,2015,44,3,,,,,475,484,,10.1007/s11187-014-9606-0,,,,,,,WOS:000349768800001,,,,,
J,"Wang, D",,,,"Wang, Dan",,,Activating Cross-border Brokerage: Interorganizational Knowledge Transfer through Skilled Return Migration,ADMINISTRATIVE SCIENCE QUARTERLY,,,,,,,,,,,,"Using an original dataset of 4,183 former J-1 Visa holders from 81 countries-all of whom had worked in the U.S.-I examine how skilled return migrants, as cross-border brokers, transfer knowledge about organizational practices from abroad to their home countries. I hypothesize that returnees' knowledge transfer success depends on their embeddedness in both their home-and host-country workplaces and develop and test theory about the organizational and cultural conditions that activate or suppress skilled returnees' ability to broker knowledge across borders. Findings show that not only do host-and home-country embeddedness increase knowledge transfer success, but they also interact positively. At the organizational level, however, the presence of other returnees in a home-country workplace decreases the positive effect of a returnee's host-country embeddedness, whereas the similarity of a returnee's industry background to the home-country industry increases it. At the country level, high xenophobia in a given home country diminishes the positive effect of host-country embeddedness but increases the positive effect of home-country embeddedness. These findings inform an interpersonal perspective on knowledge transfer, contributing to work on brokerage, organizational learning, employee mobility, and the globalization of expert knowledge.",,,,,,,,,,,,,,,,,0001-8392,1930-3815,,,,MAR,2015,60,1,,,,,133,176,,10.1177/0001839214551943,,,,,,,WOS:000354860500008,,,,,
J,"Bergendahl, M; Magnusson, M",,,,"Bergendahl, Magnus; Magnusson, Mats",,,Creating Ideas for Innovation: Effects of Organizational Distance on Knowledge Creation Processes,CREATIVITY AND INNOVATION MANAGEMENT,,,,,,,,,,,,"Innovation is to a large extent considered a social and communicative process, and input from other individuals potentially improves the generation of novel and valuable ideas also in the early stages of idea creation and development. Both colleagues inside organizations and external parties have frequently been proposed as important sources of information and knowledge within this part of the innovation process. Other contributions addressing social networks and innovation bring into focus the potentially negative effects that certain network structures may have on innovation, pointing to inconsistencies in received theory. In order to address these inconsistencies, an empirical study of ideation in a Swedish multinational firm was performed, taking into account two different knowledge creation processes - combination and in-depth analysis - and their inter-relationships with organizational distance between contributing individuals. Data was collected using a survey and was analysed using regression models. It was found that different levels of organizational distance correlate with different knowledge creation processes. In-depth analysis occurred more often with employees' close colleagues, whereas the combination of existing ideas and information was more frequent in interaction with employees' close colleagues and with external parties. Both these interaction patterns were also found to be positive for the generation of patents, whereas no such relationship could be seen when individuals interacted with colleagues in other departments in the same firm. The findings have implications for theory on cognitive distance, and also suggest that management needs to facilitate different types of collaboration and networking when aiming to facilitate and support ideation, taking into consideration the type of innovation aimed for, as well as its supporting knowledge creation processes.",,,,,/0000-0002-6024-7908,,,,,,,,,,,,0963-1690,1467-8691,,,,MAR,2015,24,1,,,,,87,101,,10.1111/caim.12097,,,,,,,WOS:000350278600006,,,,,
J,"Ren, H; Gray, B; Harrison, DA",,,,"Ren, Hong; Gray, Barbara; Harrison, David A.",,,Triggering Faultline Effects in Teams: The Importance of Bridging Friendship Ties and Breaching Animosity Ties,ORGANIZATION SCIENCE,,,,,,,,,,,,"We examine the complex effects of faultlines and network ties on team performance. By using panel data from 672 individuals in 148 research teams at a major U.S. university, we find that informal networks serve as triggers and dampeners of faultline effects. Team performance improved when friendship ties bridged the subgroups that were cleaved by existing faultlines but deteriorated when animosity ties breached the same subgroups. Overall, the results highlight the conceptual and empirical importance of (the location of) team members' network patterns when studying how member composition influences team outcomes.",,,,"Harrison, David A/G-3342-2012","Harrison, David A/0000-0001-5247-3633",,,,,,,,,,,,1047-7039,,,,,MAR-APR,2015,26,2,,,,,390,404,,10.1287/orsc.2014.0944,,,,,,,WOS:000355095100005,,,,,
J,"Sandrea, M; De Bourg, JC",,,,"Sandrea, Maryana; De Bourg, Juan Carlos",,,Emerging business cooperation as survival strategy in plastic manufacturing sector,REVISTA CICAG,,,,,,,,,,,,"The successful performance of an organization depends not only on their individual efficiency, but also the effect of the actions of other economic agents, and the type and extent of productive relationships with other organization to establish, in this context becomes relevant cooperation business as a business strategy. Among the authors substantiate the theoretical bases are Cobo and Herve (2008) and Mintzberg (1978, cited by Montoya, 2009). This article aims to characterize business cooperation in the field of plastic articles, for which a cross-sectional non-experimental descriptive study of field, design, including an interview 30 companies guided in a structured format. Highlights included: Most companies (70%) in a situation of weak cooperation links. 73.3% of companies considered make use of all raw material usage. The majority of companies surveyed (80%) have never cooperated with more than two organizations, so the links are limited in extent. The majority of companies surveyed (70%), never establish bonds of various types with other companies. The links in the sector is fragile, unstable, short-term, plus 93.3% of respondents felt that managers never renewed cooperation agreements. Therefore, it is concluded that business cooperation in the sector is characterized by informal and casual, manifested in weak ties, mainly based on simple trade relations competition, scarce, limited in extent, short-term, with no intention of renewing and future collaboration. In this case, cooperation is seen as an (unplanned) Survival referred mainly to the exchange of raw materials in order to prevent the cessation of operations in a scenario of scarcity emerging strategy.",,,,,,,,,,,,,,,,,1856-6189,,,,,MAR-AUG,2015,12,2,,,,,30,53,,,,,,,,,WOS:000215509900003,,,,,
J,"Diez-Vial, I; Fernandez-Olmos, M",,,,"Diez-Vial, Isabel; Fernandez-Olmos, Marta",,,Knowledge spillovers in science and technology parks: how can firms benefit most?,JOURNAL OF TECHNOLOGY TRANSFER,,,,,,,,,,,,"This research evaluates the role of science and technology parks as locations fostering local knowledge exchange and promoting innovation. We consider that these knowledge externalities depend on firms' internal efforts and strategies, since their capacity to understand and exploit others' knowledge depends on their own knowledge base. Empirical evidence has been gathered from 2007 to 2011 in a longitudinal analysis on 11,201 firms in total, using a Spanish database from PITEC (Technological Innovation Panel). Results of a two Tobit models with random effects, confirm our hypotheses. First, firms with previous cooperation agreements with universities and research institutions would benefit most from the park as they can more easily incorporate existing knowledge in the park and improve their product innovation. Secondly, results also seem to indicate that product innovation is higher when firms with internal R&D efforts can share knowledge on a reciprocal basis with other firms that are also investing in R&D.",,,,,"Fernandez Olmos, Marta/0000-0002-5623-2391",,,,,,,,,,,,0892-9912,1573-7047,,,,FEB,2015,40,1,,,,,70,84,,10.1007/s10961-013-9329-4,,,,,,,WOS:000348192600003,,,,,
B,"Chang, S; Ichikawa, M; Deguchi, H",,"Nakai, Y; Koyama, Y; Terano, T",,"Chang, Shuang; Ichikawa, Manabu; Deguchi, Hiroshi",,,Agent-Based Simulation of Citizens' Channel Choice of Public Services Based on Social Learning,AGENT-BASED APPROACHES IN ECONOMIC AND SOCIAL COMPLEX SYSTEMS VIII,,,,,International Workshop on Agent-Based Approaches in Economic and Social Complex Systems (AESCS),"SEP 11-13, 2013","Shibaura Inst Technol, Tokyo, JAPAN",Pan Asian Assoc Agent Based Approach Social Syst Sci,Shibaura Inst Technol,,,"Different from social network of practice that emphasizes relations among members with weak ties, community-based learning more focuses on the competence and practice of individuals connected by strong ties. With respect to the E-government service adoption, we assume that learning within communities is more common than that via social network. On the other side, the spread of information/knowledge on E-government might also influence the learning process, and further affect the adoption behaviour indirectly. Understanding such dynamic learning mechanism is crucial to the investigation of divergent citizens' adoption behaviour of E-government services, thus potentially important to the evaluation and design of supporting policies as well. In order to investigate the influence of learning within communities that are composed of citizens with different characteristics, and to explore the effectiveness of supporting policies in a long-term perspective, agent-based modelling is applied. This model could enable the understanding of a wide range of possible adoption behaviours under different scenarios, and the exploration of to what extent the variant supporting policies are effective.",,,,"Chang, Shuang/B-9261-2015","Chang, Shuang/0000-0002-4298-172X",,,,,,,,,,,,,,978-4-431-55236-9; 978-4-431-55235-2,,,,2015,,,,,,,65,85,,10.1007/978-4-431-55236-9_6,,,,,,,WOS:000380563900006,,,,,
S,"Zhang, H",,"Yingying, S; Guiran, C; Zhen, L",,"Zhang, Hong",,,Activation of External Social Capital of Heterogeneous Entrepreneurial Team Based on SNA,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON LOGISTICS, ENGINEERING, MANAGEMENT AND COMPUTER SCIENCE (LEMCS 2015)",Advances in Intelligent Systems Research,,,,"International Conference on Logistics Engineering, Management and Computer Science (LEMCS)","JUL 29-31, 2015","Shenyang, PEOPLES R CHINA",,,,,"To explore the activation mechanism of external social capital of entrepreneurial team, and improve the entrepreneurial success rate. We used case research to investigate three typical entrepreneurial teams, obtained data by tracking survey, and then used SNA method visually analyzed entrepreneurial teams' network characteristics and evolution rules. Our results show that in the start-up stage, strong ties of team members are more effective than weak ties on the activation of the external social capital. With the deepening of the entrepreneurial process, the weak ties are becoming more effective on the activation of external social capital. Furthermore, personal social networks sharing and mastering more structural holes are favor for the acquisition and integration of external social capital.",,,,,,,,,,,,,,,,,1951-6851,,978-94-6252-102-5,,,,2015,117,,,,,,1254,1258,,,,,,,,,WOS:000373107000250,,,,,
J,"Li, YJ; Shi, D; Li, X; Wang, W",,,,"Li, Yongjian; Shi, Dan; Li, Xiang; Wang, Wen",,,Influencing factors of knowledge dissemination in rural areas in China,NANKAI BUSINESS REVIEW INTERNATIONAL,,,,,,,,,,,,"Purpose - This paper aims to analyze the situation of knowledge dissemination in Chinese rural areas and explore factors that affect the efficiency of knowledge dissemination, to provide some suggestions for further improvements. Design/methodology/approach - A survey was conducted to collect data in 17 provinces of China, with 267 questionnaires returned out of 300. Structural equation modeling was used to test the hypothesis with LISEREL 8.8. Findings - The results show that factors of knowledge such as government participation, dissemination capability, learning motivation and trust have a positive effect on knowledge transfer. By contrast, factors of knowledge such as complexity and richness of knowledge carriers do not have a significant correlation with the knowledge sharing level. Research limitations/implications - This paper conducts a cross-sectional analysis while ignoring the longitudinal effects of some factors on knowledge dissemination, such as the reform and opening policy in China. An analysis on a more concrete problem could be conducted for future study. Practical implications - This paper proposes some suggestions to enhance the efficiency of knowledge dissemination in rural areas from the knowledge dissemination mode, knowledge products and the role of government playing. Originality/value - This paper is among the first attempts to conduct comprehensive and systematic research on the influential factors of knowledge dissemination. It contributes to literature by offering a systematical empirical study with the consideration of the role of government in knowledge dissemination.",,,,,,,,,,,,,,,,,2040-8749,2040-8757,,,,,2015,6,2,,,,,128,155,,10.1108/NBRI-05-2014-0026,,,,,,,WOS:000371343200002,,,,,
J,"Palazon, M; Sicilia, M; Lopez, M",,,,"Palazon, Mariola; Sicilia, Maria; Lopez, Manuela",,,"The influence of ""Facebook friends"" on the intention to join brand pages",JOURNAL OF PRODUCT AND BRAND MANAGEMENT,,,,,,,,,,,,"Purpose - This paper aims to examine the role of Facebook friends on the intention to join brand pages in this social network site (SNS). SNSs have grown in both popularity and use. They allow individuals to articulate their social networks by developing a list of other members on the site with whom they share a connection. These platforms also allow companies to create profiles to promote their brands. However, many firms have jumped into SNSs by creating a ""brand page"" without fully understanding how to spread it successfully. Design/methodology/approach - Two experiments were developed. In the first one, the authors manipulated how the individual comes to know about brand pages. Participants discovered a brand page through a friend with whom they have either a strong tie or a weak tie. In the second experiment (2 x 2), the authors manipulated tie strength (strong vs weak) and the type of recommendation (active vs passive). Findings - Results of the first study show that as the individual has more experience in Facebook (measured in this paper through satisfaction, past behavior of following brands and Facebook intensity), the effect of tie strength on the intention to join a brand page dilutes. The second study confirms Study 1 and shows that strong ties exert more influence than weak ties when the brand page is actively recommended by Facebook friends. Practical implications - This paper shows that the influence of strong ties is particularly important for individuals with low levels of experience in Facebook. As experience in SNSs is expected to continue growing, managers should not forget the role of weak ties as a source of information for their networked friends. Strong ties only remain more influential than weak ties when the information about the brand page is received through an invitation. Originality/value - This paper explores the interpersonal influences in Facebook, asserting that the influence of tie strength depends on the level of experience in the SNS, and on the way, information about the brand page is received.",,,,"SICILIA, MARIA/R-4667-2019","SICILIA, MARIA/0000-0002-1731-4570",,,,,,,,,,,,1061-0421,2054-1643,,,,,2015,24,6,,,,,580,595,,10.1108/JPBM-08-2014-0696,,,,,,,WOS:000371051200003,,,,,
J,"Mamavi, O; Meier, O; Zerbib, R",,,,"Mamavi, Olivier; Meier, Olivier; Zerbib, Romain",,,Alliance management capability: the roles of alliance control and strength of ties,MANAGEMENT DECISION,,,,,,,,,,,,"Purpose - Strategic alliances have a low success rate despite the profusion of literature on this topic in the last 20 years. To understand the factors that determine performance of partnership relations, the purpose of this paper is to study the roles of control and the strength of interorganizational ties in businesses ability to manage strategic alliances. Design/methodology/approach - The authors have examined 10,377 partnership relations formed as part of strategic alliances to analyze the capacity of a business to manage its alliances. The authors built a structural equations model (PLS) based on observation of 4,242 alliances. Findings - This research identifies two determinants of the success of alliance management. First, the impact of weak ties and strong ties is identical when the business does not control the alliance. Second, weak ties are a more effective means than strong ties when a business controls the alliance. Originality/value - The main contribution of this study thus lies in our analysis of interorganizational relations and of their tangible impact on strategic trade-offs. The field of public procurement is particularly well-suited to evaluating this phenomenon, given the subtlety of alliances at play.",,,,,,,,,,,,,,,,,0025-1747,1758-6070,,,,,2015,53,10,,,,,2250,2267,,10.1108/MD-04-2015-0123,,,,,,,WOS:000366645100003,,,,,
B,"Van den Bossche, P; Van Waes, S; van der Rijt, J",,"Kraiger, K; Passmore, J; DosSantos, NR; Malvezzi, S",,"Van den Bossche, Piet; Van Waes, Sara; van der Rijt, Janine",,,"Feedback, Development, and Social Networks","WILEY BLACKWELL HANDBOOK OF THE PSYCHOLOGY OF TRAINING, DEVELOPMENT, AND PERFORMANCE IMPROVEMENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-118-73698-2; 978-1-118-73701-9,,,,2015,,,,,,,503,520,,,,,,,,,WOS:000362713100027,,,,,
S,"Bell, VA; Cooper, SY",,"Groen, A; Cook, G; VanDerSijde, P",,"Bell, Valerie A.; Cooper, Sarah Y.",,,Acquisition of Knowledge in Networking for Internationalisation,"NEW TECHNOLOGY-BASED FIRMS IN THE NEW MILLENNIUM, VOL XI",New Technology Based Firms in the New Millennium,,,,,,,,,,,"Business networks are of critical importance to firms and essential to the internationalisation of born-global and international new venture firms. Networking literature focuses on what are, generally, co-operative relationships and their effects between actors, activities and resources and illustrate the importance of quality and change in the networking process. Utilising Fletcher and Harris' (2012) framework for understanding knowledge acquisition processes in internationalisation, this study investigates the importance of direct and indirect roles played by third parties in the networking for internationalisation processes of three different firm types within the knowledge-based natural health products (NHPs) (pharmaceutical) sector in Canada. The research presented here examines nine case studies of Canadian NHP firms and reveals that they utilised all network-related internationalisation processes simultaneously to internationalise including Johanson and Mattsson's (1988, 1994) network theory, Johanson and Vahlne's (2003) updated the Uppsala Model and the resource-based perspective on network theory (Ruzzier et al., 2006). They networked with and extensively utilised third parties, including government bodies, trade associations, government advisors, consultants and other domestic networks with international ties, in Canada and internationally to gain technical, market and internationalisation knowledge, and direct and indirect experiential knowledge which contributed to the internationalisation process confirming the study by Fletcher and Harris (2012). In a departure from the literature, this study found that weak ties (Granovetter, 1973) developed with third parties who were new to the networks allowed the NHP firms to develop competitive advantages necessary for them to overcome the liability of outsidership in entering new international markets. The type of technical, market and internationalisation knowledge gained, its content and the direct and indirect sources of knowledge from third parties were all shown to contribute to the internationalisation process.",,,,,,,,,,,,,,,,,1876-0228,,978-1-78560-032-6; 978-1-78560-033-3,,,,2015,11,,,,,,29,53,,,,,,,,,WOS:000358646500003,,,,,
J,"Jin, CH",,,,"Jin, Chang-Hyun",,,The moderating effect of social capital and cosmopolitanism on marketing capabilities A comparison of Chinese and Korean companies,CHINESE MANAGEMENT STUDIES,,,,,,,,,,,,"Purpose - The aim of this study was to examine the role of top management's social capital - focusing on specific components of social capital - in shaping a company's marketing capabilities. In addition, the study was designed to determine the extent to which cosmopolitanism as a top management's characteristic serves as a moderator that allows top management's social capital to influence corporate marketing capabilities. Design/methodology/approach - This study's sample comprised small- and medium-sized companies in Korea and China. After excluding insincere responses, 636 questionnaires ( 329 from Koreans, 307 from Chinese) were used for the analysis. A mediated hierarchical regression analysis was performed to verify the hypothesis. Findings - This study proposed the hypothesis that top management's social capital would have positive effects on corporate marketing capabilities: pricing strategies, product development, distribution strategies and marketing communications. While managerial tie utilization and solidarity were revealed to have positive effects on corporate marketing capabilities, trust did not show statistically significant effects. Research limitations/implications - This study is subject to several limitations. First, it has not fully addressed various foundational concepts or factors that comprise or facilitate the building of social capital. In addition to trust and the sharing of core values and knowledge among organizational members, there may be other factors involved, so systematic studies should be conducted using a model that can review the roles of various explanatory variables that constitute social capital. Practical implications - This study's empirical results contribute valuable data to the literature, as it was based on a survey conducted with actual Korean and Chinese top managers. In addition, the study's findings are likely to suggest a valuable direction for evaluating corporate marketing strategies and business performance. The study identified powerful effects of top management's social capital on corporate marketing strategies. Therefore, greater investments should be made to build the top management's social capital, so that the corporate capacity for marketing strategies will be able to produce maximum effects. Social implications - The results of this study suggest the following additional points. A company with a high level of cosmopolitan orientation may have excellent strategies for competing on overseas markets. Companies targeting global markets should leverage accumulated top management's social capital to discover overseas business opportunities and acquire knowledge of overseas markets. When the corporate executives of companies that attempt to make inroads into overseas markets have such a cosmopolitan orientation and actively seek and seize overseas market opportunities, they are more likely to avoid path dependency, following domestic business activities and become successful in those global markets. Originality/value - The present study segmented social capital into sub-factors, thereby identifying their relationships with the behavioral outputs of corporate executives, such as business practice processes, marketing capabilities and business performance. Based on the findings of this study, top management's social capital should enable companies to consolidate corporate business practice capabilities and, eventually, to be seen as closely associated with business performance and the essential qualities and characteristics of top managers.",,,,,,,,,,,,,,,,,1750-614X,1750-6158,,,,,2015,9,3,,,SI,,441,466,,10.1108/CMS-04-2015-0071,,,,,,,WOS:000359045900011,,,,,
J,"Stensaker, IG; Gooderham, PN",,,,"Stensaker, Inger G.; Gooderham, Paul N.",,,Designing global leadership development programmes that promote social capital and knowledge sharing,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,,,,,,,,,,,,"This paper explores the role of Global Leadership Development (GLD) programmes for developing the social capital of multinational enterprises and ultimately the enhancement of knowledge sharing across corporate divisions and national borders. Drawing on both qualitative interview and survey data, we find that GLD programmes can promote cross-border knowledge sharing. However, the effects of such programmes depend on their design. We identify two factors crucial for social capital development and knowledge sharing: first, a selection issue related to participants' previous experience with leadership programmes and, secondly, a process issue which concerns the quality of the social interaction in the group work.",,,,,,,,,,,,,,,,,1751-6757,1751-6765,,,,,2015,9,4,,,,,442,462,,10.1504/EJIM.2015.070229,,,,,,,WOS:000358684500003,,,,,
S,"Van Doorn, S; Heyden, M; Troster, C; Volberda, H",,"Gavetti, G; Ocasio, W",,"Van Doorn, Sebastiaan; Heyden, Mariano; Troester, Christian; Volberda, Henk",,,ENTREPRENEURIAL ORIENTATION AND PERFORMANCE: INVESTIGATING LOCAL REQUIREMENTS FOR ENTREPRENEURIAL DECISION-MAKING,COGNITION AND STRATEGY,Advances in Strategic Management-A Research Annual,,,,,,,,,,,"Entrepreneurial orientation (EO) plays an important role in explaining firm performance. In this study, we investigate the relation between EO and performance at the strategic business unit (SBU) level and examine the influence of decision-making mode and social capital of the focal business unit manager. Adopting the attention-based view (ABV) as our main theoretical perspective, we examine the impact of decision-making mode (i.e., participative vs. autocratic) on the EO - performance relation. In addition, we investigate the extent to which strong network ties with actors at lower, similar, and higher hierarchical positions, respectively, enable SBU managers to effectively engage in participative decision-making processes when leveraging EO. Our findings based on 119 SBUs of one large international company provide nuanced insights into how local conditions interact to shape EO's influence on performance.",,,,"Volberda, Henk W./X-4450-2019","Troster, Christian/0000-0001-8092-5182",,,,,,,,,,,,0742-3322,,978-1-78441-945-5; 978-1-78441-946-2,,,,2015,32,,,,,,211,239,,10.1108/S0742-332220150000032007,10.1108/S0742-3322201532,,,,,,WOS:000370247400008,,,,,
